model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,0,-0.01556689903524254,-0.0017580389114976308,0.0019280539333510537,-0.01380886012374491,-1.752100599992148,494.0974802970886
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,1,-0.015164195285084142,-0.001585758291333253,0.0026283961980685124,-0.01357843699375089,-1.6905473290811484,472.95885848999023
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,2,-0.014883397047712354,-0.00019174237816758365,0.0025978938157593745,-0.01469165466954477,-2.217701759194762,552.5243599414825
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,3,-0.016348622972511398,-0.0023435598914752914,0.002343946477111685,-0.014005063081036107,-1.7804628625431995,449.42598366737366
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,4,-0.016491782617464937,-0.001388622055960137,0.0016636368321688328,-0.0151031605615048,-2.2120271877276605,387.2301654815674
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,5,-0.01754379152613375,-0.001189988889619606,0.00211078407958207,-0.016353802636514144,-2.5556244286790424,361.19829773902893
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,6,-0.01600184474279384,-0.0003156447773243684,0.001875324704396716,-0.015686199965469473,-2.4670586091839413,333.77439641952515
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,7,-0.015638998009697577,-0.0009993323787141004,0.0023793017367621187,-0.014639665630983477,-2.154259006327149,343.2132008075714
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,8,-0.0165079679694992,-0.0021410083031289688,0.0015391995420832004,-0.014366959666370232,-2.0035711365489863,361.9128141403198
dinov1_b,DINO,0,2.1233694553375244,768,30,decoupled,9,-0.016896023751105424,-0.000761958929616427,0.0021422184467099242,-0.016134064821489,-2.3482976800162874,361.6655616760254
dinov1_b,DINO,1,2.1233694553375244,768,30,intact,-1,-0.01114179466447554,-0.0006175717458534152,0.0031919960339519206,-0.010524222918622126,-1.1746692079278203,360.7905638217926
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,0,-0.0159625847490725,-0.0018811910470612702,0.0020716737324090488,-0.01408139370201123,-1.9478926003045274,327.4614255428314
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,1,-0.01779031515427111,-0.001546138378369287,0.0023254287862515947,-0.016244176775901824,-2.2080643978472727,365.3516843318939
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,2,-0.01795268671369496,-0.0008677334321403052,0.002602320074810524,-0.017084953281554655,-2.23844355573741,417.95943903923035
