model,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
clip_l,rand6,1.0,2,depth,1000,768,6.541167736053468,1.196393966674805,-0.03614360039362605,0.0006002102174634566,0.003723057085167681,-0.0367438106110895,-3.568758403028226,92.18014931678772,,,,,,,
clip_l,rand6,1.0,3,depth,1000,768,6.541167259216309,1.183788180351257,-0.04059674420416706,0.0005936802890643258,0.003721066111656067,-0.04119042449323139,-3.5094255327100075,81.42111492156981,,,,,,,
clip_l,rand6,1.0,4,depth,1000,768,6.541167736053468,1.2020374536514282,-0.03701079180484977,0.0006002083431020974,0.003723056342448104,-0.03761100014795187,-2.9656594294815712,67.56221079826355,,,,,,,
clip_l,wn6,0.0,0,depth,1000,768,6.54116678237915,1.145358681678772,-0.006731614828313887,0.0005936774303919852,0.003721066294594901,-0.007325292258705872,-0.7850028687578263,68.25150966644287,,,,,,,
clip_l,wn6,0.25,0,depth,1000,768,6.541167736053468,1.1411561965942385,-0.008724914366843112,0.0005936784155402955,0.0037210712143213,-0.009318592782383409,-0.9784657289931801,68.14986109733583,,,,,,,
clip_l,wn6,0.5,0,depth,1000,768,6.541167736053468,1.185132384300232,-0.00620765618153174,0.0006002076674777298,0.0037230543095369243,-0.006807863849009469,-0.6518724692749646,84.01746535301207,,,,,,,
clip_l,wn6,0.75,0,depth,1000,768,6.541168212890625,1.2041982412338257,-0.02556398646280911,0.0006002079768598706,0.003723055396681425,-0.026164194439668977,-1.7381846188811665,78.5560848712921,,,,,,,
clip_l,wn6,1.0,0,depth,1000,768,6.541168212890625,1.19622540473938,-0.038259536540174915,0.0006002080348487176,0.0037230569980735853,-0.038859744575023634,-2.7530793104218296,77.40032720565794,,,,,,,
clip_l,rand6,0.0,0,census,1000,768,6.54116678237915,1.145358681678772,,,,,,434.0992596149445,0.06494186413830154,0.00029072848399367757,0.08729396861628963,0.004542392454841771,-0.02235210447798809,200.0,0.0049751243781094535
clip_l,rand6,0.25,0,census,1000,768,6.541167736053468,1.1393592357635498,,,,,,575.9668083190917,0.0630988746509822,0.00021504475519058247,0.08953921769019768,0.004352271743334134,-0.026440343039215483,200.0,0.0049751243781094535
clip_l,rand6,0.5,0,census,1000,768,6.541167736053468,1.152678370475769,,,,,,454.7009291648865,0.06271650818676391,0.00015850406529075814,0.08503356194828735,0.004859379872093068,-0.02231705376152343,200.0,0.0049751243781094535
clip_l,rand6,0.75,0,census,1000,768,6.541168212890625,1.176032543182373,,,,,,566.9381864070892,0.059951839560481626,0.0002268090210365313,0.08405384763469724,0.005215365769282878,-0.02410200807421561,200.0,0.0049751243781094535
clip_l,rand6,1.0,0,census,1000,768,6.541167736053468,1.203215718269348,,,,,,594.2430248260497,0.06424473317458841,0.0002634739424610887,0.08675267993191672,0.005338987327282582,-0.022507946757328312,200.0,0.0049751243781094535
clip_l,tight06,real,0,depth,1000,768,6.541167736053467,0.6000000238418579,-0.02397781353254458,-0.00033963894633625146,0.0031074595499558304,-0.023638174586208326,-2.41372169963756,94.3487536907196,,,,,,,
clip_l,rand6_t06,0.0,0,depth,1000,768,6.54116678237915,0.46003785729408264,-0.025483503273809903,-0.00033963896791713714,0.0031074593049382135,-0.025143864305892764,-2.2693571546727345,95.48908615112305,,,,,,,
clip_l,rand6_t06,0.0,1,depth,1000,768,6.541167736053467,0.4513045847415924,-0.02702268200488083,-0.00033964279412672935,0.0031074607922382523,-0.0266830392107541,-2.5940535930703073,87.76964497566223,,,,,,,
clip_l,rand6_t06,0.5,0,depth,1000,768,6.541167736053467,0.46297797560691833,-0.08686786001708621,-0.00033963836617460633,0.0031074615490592444,-0.0865282216509116,-9.030238110470359,86.76205158233643,,,,,,,
clip_l,rand6_t06,0.5,1,depth,1000,768,6.541167259216309,0.4646967649459839,-0.09028254059651811,-0.0003390476521700894,0.0031067464801026365,-0.08994349294434802,-10.501027096625142,79.40177416801453,,,,,,,
clip_l,rand6_t06,1.0,0,depth,1000,768,6.541167736053467,0.4832764267921448,-0.1525944238000347,-0.0003390480550163083,0.0031067420987464563,-0.1522553757450184,-11.570138118030624,53.28507089614868,,,,,,,
clip_l,rand6_t06,1.0,1,depth,1000,768,6.541167736053467,0.48081251978874207,-0.15372510741510437,-0.00033904818161555885,0.003106744427632926,-0.1533860592334888,-15.302251900721373,46.342408418655396,,,,,,,
