model,kind,a,b,ari_cut,coph_corr,triplet_agree
siglip_b,boot_pair,4,11,0.912902710402324,0.9597331778570498,0.9435
siglip_b,boot_pair,4,12,0.8970388901940799,0.9654915387478272,0.9551
siglip_b,boot_pair,4,13,0.8118963937760507,0.9449864610493183,0.9056
siglip_b,boot_pair,4,14,0.8914027580154575,0.9693653859907025,0.9628
siglip_b,boot_pair,4,15,0.9056768875546399,0.9605357347723071,0.9569
siglip_b,boot_pair,4,16,0.7608560908587602,0.9670731131671939,0.9618
siglip_b,boot_pair,4,17,0.7512037557373297,0.9443157377705019,0.9313
siglip_b,boot_pair,4,18,0.8794616294274419,0.9578803261100044,0.948
siglip_b,boot_pair,4,19,0.8087589785371951,0.9355947992534458,0.8841
siglip_b,boot_pair,4,20,0.857279953342472,0.9550865190125661,0.945
siglip_b,boot_pair,4,21,0.8252405474786882,0.9279294644891088,0.8985
siglip_b,boot_pair,4,22,0.7897064017173588,0.9522007563704723,0.9351
siglip_b,boot_pair,4,23,0.7734411259013471,0.9644129274733121,0.9298
siglip_b,boot_pair,4,24,0.8937372920705177,0.9646938236181547,0.9485
siglip_b,boot_pair,4,25,0.8774251868092248,0.9685474052962073,0.9614
siglip_b,boot_pair,4,26,0.8707666705978743,0.9324366370073655,0.8762
siglip_b,boot_pair,4,27,0.889081742646797,0.9516125740707274,0.9061
siglip_b,boot_pair,4,28,0.8367165608969321,0.9438487182168016,0.8962
siglip_b,boot_pair,4,29,0.9268879861594381,0.9442310311134903,0.891
siglip_b,boot_pair,5,6,0.6775131020716579,0.9236542055248604,0.8774
siglip_b,boot_pair,5,7,0.8383629864271781,0.9655461257598151,0.9498
siglip_b,boot_pair,5,8,0.7868340079332797,0.9631989602439444,0.9528
siglip_b,boot_pair,5,9,0.8475932268802123,0.9650570266483471,0.9489
siglip_b,boot_pair,5,10,0.8418674846845294,0.9323647445011127,0.8779
siglip_b,boot_pair,5,11,0.7962124678429937,0.958673558158509,0.9371
siglip_b,boot_pair,5,12,0.7988202451101478,0.9677555290148889,0.9565
siglip_b,boot_pair,5,13,0.7618553322522914,0.9470041469510653,0.8991
siglip_b,boot_pair,5,14,0.7730660029025446,0.9639115146549996,0.9498
siglip_b,boot_pair,5,15,0.7871935154766143,0.9609208205767564,0.9536
siglip_b,boot_pair,5,16,0.7757180500450445,0.9631084043463434,0.943
siglip_b,boot_pair,5,17,0.6426994560525302,0.936873351681334,0.9141
siglip_b,boot_pair,5,18,0.7404300528121697,0.9481009925200277,0.9224
siglip_b,boot_pair,5,19,0.8148626057599967,0.9316216738057235,0.8666
siglip_b,boot_pair,5,20,0.7393002188886196,0.9467209605934216,0.9244
siglip_b,boot_pair,5,21,0.7303377106146159,0.9164381531684881,0.8756
siglip_b,boot_pair,5,22,0.6809033285514444,0.9438765130107084,0.9153
siglip_b,boot_pair,5,23,0.8498774374672532,0.9617354406088874,0.9292
siglip_b,boot_pair,5,24,0.806771154865147,0.966784019971045,0.9314
siglip_b,boot_pair,5,25,0.7860003325718303,0.9705480213910629,0.9565
siglip_b,boot_pair,5,26,0.7685031565836258,0.9357884118186897,0.8773
siglip_b,boot_pair,5,27,0.7955325744672558,0.9417231019366769,0.8906
siglip_b,boot_pair,5,28,0.8499123973892629,0.9418812912063563,0.883
siglip_b,boot_pair,5,29,0.8002266911425461,0.9372099792635273,0.8741
siglip_b,boot_pair,6,7,0.7179725197812109,0.9465375869054233,0.9078
siglip_b,boot_pair,6,8,0.7577595983392669,0.9212435967352783,0.8809
siglip_b,boot_pair,6,9,0.6351131630523682,0.9167131297828399,0.8844
siglip_b,boot_pair,6,10,0.7011232715527893,0.9567108656876561,0.9412
siglip_b,boot_pair,6,11,0.7527631614204122,0.9213820310734637,0.877
siglip_b,boot_pair,6,12,0.754438764304512,0.9252860840080457,0.8842
siglip_b,boot_pair,6,13,0.6902658263666326,0.9121023115758037,0.8681
siglip_b,boot_pair,6,14,0.7759530698081579,0.939854772876783,0.9086
siglip_b,boot_pair,6,15,0.7618107726186968,0.9276998863135942,0.8897
siglip_b,boot_pair,6,16,0.6534100402494653,0.9280302502878005,0.8946
siglip_b,boot_pair,6,17,0.8844560375853808,0.9313908188223345,0.8992
siglip_b,boot_pair,6,18,0.7466518329934223,0.922622504893476,0.8832
siglip_b,boot_pair,6,19,0.7009124723712893,0.941489307909631,0.9165
siglip_b,boot_pair,6,20,0.735102860332338,0.9255416109433384,0.8867
siglip_b,boot_pair,6,21,0.7019678191691211,0.9188760965076972,0.8564
siglip_b,boot_pair,6,22,0.918444104251859,0.9415422496764725,0.896
siglip_b,boot_pair,6,23,0.6590659229623449,0.9237234572673492,0.8819
siglip_b,boot_pair,6,24,0.7448910247630959,0.9179008791759276,0.8706
siglip_b,boot_pair,6,25,0.7618036322624263,0.9292559691107368,0.891
siglip_b,boot_pair,6,26,0.7483677329130429,0.9475304633301908,0.923
siglip_b,boot_pair,6,27,0.7288031939955549,0.9453471582064568,0.9291
siglip_b,boot_pair,6,28,0.7056503423017799,0.955345720989735,0.9407
siglip_b,boot_pair,6,29,0.771059120929993,0.9580516005296066,0.9439
siglip_b,boot_pair,7,8,0.8037663244606483,0.9618957225941277,0.9481
siglip_b,boot_pair,7,9,0.7952829833317188,0.9680557103603609,0.9593
siglip_b,boot_pair,7,10,0.8896229056472286,0.9435335907492801,0.8936
siglip_b,boot_pair,7,11,0.8094398615526603,0.9589584055202115,0.9451
siglip_b,boot_pair,7,12,0.8307411040490312,0.9688783490244448,0.9574
siglip_b,boot_pair,7,13,0.7639208101569627,0.9548457960536232,0.9166
siglip_b,boot_pair,7,14,0.8502197942047333,0.982116384456635,0.9817
siglip_b,boot_pair,7,15,0.8307151246210863,0.969207700986733,0.9641
siglip_b,boot_pair,7,16,0.8671067943074879,0.9707157891504395,0.9689
siglip_b,boot_pair,7,17,0.6529891555083274,0.9476713952174699,0.931
siglip_b,boot_pair,7,18,0.8052049326567312,0.9602620922601196,0.9567
siglip_b,boot_pair,7,19,0.9152314159805175,0.9455852406074678,0.8961
siglip_b,boot_pair,7,20,0.8043288305836744,0.9641034527034252,0.9583
siglip_b,boot_pair,7,21,0.7557025981649499,0.9382680311965963,0.907
siglip_b,boot_pair,7,22,0.7171965904412885,0.9531069707404559,0.9342
siglip_b,boot_pair,7,23,0.7813068244690984,0.9644792846062442,0.9299
siglip_b,boot_pair,7,24,0.8078031262944768,0.9616229751897891,0.942
siglip_b,boot_pair,7,25,0.8048895759845146,0.9695360203916815,0.9629
siglip_b,boot_pair,7,26,0.8147216332123877,0.9365745533406831,0.8782
siglip_b,boot_pair,7,27,0.7792334270886789,0.9443792698797516,0.9038
siglip_b,boot_pair,7,28,0.7705347520996721,0.9521987970015454,0.9029
