epoch,step,gstep,img_per_s,acc_leaf,loss_leaf,lr_enc,t
3,3850,18863,85.3,0.96484375,0.1139,1e-05,1789990187.7055955
3,3900,18913,85.3,0.97265625,0.1118,1e-05,1789990329.6438947
3,3950,18963,85.4,0.98828125,0.0571,1e-05,1789990475.130369
3,4000,19013,85.4,0.96484375,0.1924,1e-05,1789990621.9505405
3,4050,19063,85.4,0.984375,0.0617,1e-05,1789990769.2436116
3,4100,19113,85.4,0.96484375,0.1773,1e-05,1789990921.8695204
3,4150,19163,85.3,0.98828125,0.0557,1e-05,1789991080.5778532
3,4200,19213,85.3,0.9765625,0.1075,1e-05,1789991230.5757
3,4250,19263,85.3,0.95703125,0.1285,1e-05,1789991377.5159209
3,4300,19313,85.4,0.97265625,0.0966,1e-05,1789991518.0361319
3,4350,19363,85.5,0.98046875,0.0807,1e-05,1789991657.142734
3,4400,19413,85.5,0.98046875,0.0958,1e-05,1789991802.5854938
3,4450,19463,85.5,0.9375,0.2814,1e-05,1789991952.0349603
3,4500,19513,85.4,0.95703125,0.1879,1e-05,1789992114.7335024
3,4550,19563,85.4,0.96875,0.1145,1e-05,1789992269.8617976
3,4600,19613,85.4,0.91796875,0.5399,1e-05,1789992425.9161441
3,4650,19663,85.4,0.93359375,0.265,1e-05,1789992570.5087128
3,4700,19713,85.2,0.9609375,0.1376,1e-05,1789992749.7481754
3,4750,19763,85.1,0.9765625,0.0967,1e-05,1789992912.71746
3,4800,19813,85.1,0.92578125,0.3772,1e-05,1789993060.0381014
3,4850,19863,85.2,0.9140625,0.3188,1e-05,1789993205.9121706
3,4900,19913,85.2,0.98828125,0.0878,1e-05,1789993347.5875037
3,4950,19963,85.5,0.9765625,0.052,1e-05,1789993451.9984255
3,5000,20013,85.9,0.98828125,0.05,1e-05,1789993529.1950383
3,5003,20016,85.9,0.9921875,0.0499,1e-05,1789993533.4234056
4,0,20017,50.2,0.515625,2.393,1e-05,1789993555.490988
4,50,20067,61.9,0.94921875,0.121,1e-05,1789993761.454225
4,100,20117,70.3,0.95703125,0.2104,1e-05,1789993918.2155893
4,150,20167,74.1,0.96875,0.1075,1e-05,1789994071.7805128
4,200,20217,77.6,0.9609375,0.1379,1e-05,1789994213.6302166
4,250,20267,79.5,0.96875,0.1503,1e-05,1789994358.7689438
4,300,20317,80.7,0.96875,0.1114,1e-05,1789994505.2038713
4,350,20367,81.3,0.99609375,0.02,1e-05,1789994655.9268408
4,400,20417,81.6,0.984375,0.0895,1e-05,1789994808.512533
4,450,20467,82.1,0.94921875,0.1678,1e-05,1789994956.3550491
4,500,20517,82.8,0.96484375,0.0881,1e-05,1789995100.1305244
4,550,20567,83.2,0.95703125,0.1062,1e-05,1789995245.5982707
4,600,20617,83.5,0.9296875,0.3327,1e-05,1789995392.2713118
4,650,20667,83.7,0.96484375,0.1163,1e-05,1789995540.6524167
4,700,20717,83.9,0.95703125,0.1983,1e-05,1789995688.532278
4,750,20767,84.1,0.96484375,0.1153,1e-05,1789995836.5918663
4,800,20817,84.4,0.921875,0.3823,1e-05,1789995978.611382
4,850,20867,84.6,0.9453125,0.2159,1e-05,1789996125.7888067
4,900,20917,84.8,0.98828125,0.0341,1e-05,1789996270.44341
4,950,20967,84.8,0.97265625,0.079,1e-05,1789996421.8092608
4,1000,21017,84.7,0.9609375,0.1583,1e-05,1789996575.54035
4,1050,21067,84.8,0.9765625,0.083,1e-05,1789996724.2164164
4,1100,21117,84.9,0.9609375,0.1176,1e-05,1789996870.7559836
4,1150,21167,85.1,0.98046875,0.0709,1e-05,1789997014.1973543
4,1200,21217,85.2,0.984375,0.0526,1e-05,1789997157.9390247
4,1250,21267,85.1,0.99609375,0.0142,1e-05,1789997313.18045
4,1300,21317,85.1,0.98046875,0.0935,1e-05,1789997462.7737558
4,1350,21367,85.2,0.984375,0.0484,1e-05,1789997609.595714
4,1400,21417,85.3,0.953125,0.2294,1e-05,1789997756.9335175
4,1450,21467,85.4,0.9609375,0.0912,1e-05,1789997899.2356477
4,1500,21517,85.6,0.93359375,0.2009,1e-05,1789998040.136764
4,1550,21567,85.8,0.96875,0.0778,1e-05,1789998179.4183815
4,1600,21617,86.0,0.93359375,0.3523,1e-05,1789998315.127518
4,1650,21667,86.2,0.9140625,0.3713,1e-05,1789998450.9397633
4,1700,21717,86.3,0.97265625,0.0867,1e-05,1789998594.4413214
4,1750,21767,86.4,0.96875,0.0687,1e-05,1789998740.1762319
4,1800,21817,86.4,0.9609375,0.1428,1e-05,1789998887.6844182
4,1850,21867,86.5,0.98046875,0.0482,1e-05,1789999029.5888886
4,1900,21917,86.5,0.96484375,0.1162,1e-05,1789999174.3773634
4,1950,21967,86.6,0.97265625,0.0807,1e-05,1789999319.5873897
4,2000,22017,86.6,0.9296875,0.3397,1e-05,1789999462.6786294
4,2050,22067,86.8,0.94140625,0.3726,1e-05,1789999601.865139
4,2100,22117,86.9,0.9765625,0.1344,1e-05,1789999737.7865386
4,2150,22167,86.9,0.9765625,0.1018,1e-05,1789999889.4027812
4,2200,22217,86.7,0.9453125,0.2974,1e-05,1790000045.6614661
4,2250,22267,86.6,0.98046875,0.1711,1e-05,1790000207.4215717
4,2300,22317,86.5,0.98828125,0.0341,1e-05,1790000362.7692893
4,2350,22367,86.5,0.98046875,0.0556,1e-05,1790000508.6987429
4,2400,22417,86.5,0.9765625,0.0954,1e-05,1790000653.9796875
4,2450,22467,86.6,0.98046875,0.0428,1e-05,1790000799.5218618
4,2500,22517,86.6,0.984375,0.0616,1e-05,1790000943.1971767
4,2550,22567,86.6,0.96875,0.113,1e-05,1790001089.5051017
4,2600,22617,86.6,0.953125,0.2496,1e-05,1790001235.8708587
4,2650,22667,86.6,0.94921875,0.1446,1e-05,1790001384.5795262
4,2700,22717,86.7,0.98046875,0.0586,1e-05,1790001529.7515433
4,2750,22767,86.7,0.984375,0.0365,1e-05,1790001672.609026
4,2800,22817,86.7,0.9453125,0.2238,1e-05,1790001817.5099983
4,2850,22867,86.7,0.9765625,0.0651,1e-05,1790001968.8709004
4,2900,22917,86.7,0.94921875,0.1781,1e-05,1790002117.604755
4,2950,22967,86.7,0.9609375,0.1045,1e-05,1790002259.8956065
4,3000,23017,86.8,0.9453125,0.2133,1e-05,1790002404.0362885
4,3050,23067,86.8,0.9375,0.3287,1e-05,1790002551.509429
4,3100,23117,86.8,0.9765625,0.0877,1e-05,1790002699.914532
4,3150,23167,86.8,0.9921875,0.0823,1e-05,1790002845.2067697
4,3200,23217,86.8,0.93359375,0.3818,1e-05,1790002986.7815585
4,3250,23267,86.9,0.9609375,0.1378,1e-05,1790003132.8761208
4,3300,23317,86.8,0.984375,0.07,1e-05,1790003282.3507407
4,3350,23367,86.8,0.98046875,0.0794,1e-05,1790003428.8648114
4,3400,23417,86.8,0.98046875,0.058,1e-05,1790003581.9397724
4,3450,23467,86.8,0.9765625,0.095,1e-05,1790003726.0280082
4,3500,23517,86.9,0.96875,0.116,1e-05,1790003868.146601
4,3550,23567,86.9,0.984375,0.0558,1e-05,1790004010.870478
4,3600,23617,86.9,0.9609375,0.0944,1e-05,1790004155.061952
4,3650,23667,86.9,0.95703125,0.1616,1e-05,1790004301.1008244
4,3700,23717,87.0,0.92578125,0.2602,1e-05,1790004445.461956
4,3750,23767,87.0,0.94921875,0.1417,1e-05,1790004588.3921182
4,3800,23817,87.0,0.97265625,0.0845,1e-05,1790004739.9026783
4,3850,23867,86.8,0.9453125,0.321,1e-05,1790004912.1659098
4,3900,23917,86.7,0.98046875,0.0637,1e-05,1790005066.118046
4,3950,23967,86.7,0.953125,0.1147,1e-05,1790005213.9401991
4,4000,24017,86.7,0.921875,0.4436,1e-05,1790005361.2876513
4,4050,24067,86.7,0.96875,0.186,1e-05,1790005511.1665277
4,4100,24117,86.7,0.9765625,0.0719,1e-05,1790005659.7702818
4,4150,24167,86.7,0.984375,0.0702,1e-05,1790005810.0258608
4,4200,24217,86.7,0.95703125,0.119,1e-05,1790005958.9157724
4,4250,24267,86.4,0.98046875,0.1268,1e-05,1790006147.9554896
4,4300,24317,86.3,0.97265625,0.1314,1e-05,1790006308.2547057
4,4350,24367,86.3,0.9765625,0.1191,1e-05,1790006452.4322605
4,4400,24417,86.4,0.9140625,0.3364,1e-05,1790006597.8184824
4,4450,24467,86.4,0.93359375,0.3539,1e-05,1790006745.0677497
4,4500,24517,86.4,0.96875,0.138,1e-05,1790006891.4753702
4,4550,24567,86.4,0.95703125,0.1331,1e-05,1790007035.0205226
4,4600,24617,86.4,0.94921875,0.1818,1e-05,1790007177.445789
4,4650,24667,86.5,0.98046875,0.0553,1e-05,1790007322.9330878
4,4700,24717,86.5,0.98046875,0.0725,1e-05,1790007465.0556397
4,4750,24767,86.5,0.984375,0.0585,1e-05,1790007618.2621388
4,4800,24817,86.4,0.94140625,0.3475,1e-05,1790007768.8974702
4,4850,24867,86.4,0.96875,0.1071,1e-05,1790007916.3043523
4,4900,24917,86.5,0.98828125,0.0574,1e-05,1790008059.8680305
4,4950,24967,86.7,0.98828125,0.0533,1e-05,1790008163.744944
4,5000,25017,87.1,0.99609375,0.0123,1e-05,1790008241.464712
4,5003,25020,87.2,0.9921875,0.0322,1e-05,1790008245.388073
