model,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
dinov2_g,wn6,0.0,0,depth,1000,1536,23.69311332702637,1.7440736293792725,-0.0024795659598882275,0.0006725362329042763,0.006259054069754416,-0.0031521021927925037,-0.2101872270139437,133.30182814598083,,,,,,,
dinov2_g,wn6,0.25,0,depth,1000,1536,23.69311332702637,1.7527105808258057,-0.006054308299501557,0.0006817260257250476,0.006251367622636532,-0.0067360343252266044,-0.4644109009268755,133.2341046333313,,,,,,,
dinov2_g,wn6,0.5,0,depth,1000,1536,23.69311141967773,1.7663831710815432,-0.003685499702302655,0.0006725367864817407,0.006259054623621628,-0.004358036488784396,-0.3941559157239048,139.1445062160492,,,,,,,
dinov2_g,wn6,0.75,0,depth,1000,1536,23.693115234375,1.8380050659179688,-0.012225469736425644,0.0006855022505256339,0.006249255351936775,-0.01291097198695128,-0.8839596467671972,138.21753978729248,,,,,,,
dinov2_g,wn6,1.0,0,depth,1000,1536,23.69311332702637,1.8197420835494995,-0.012330063140348041,0.0005915785893999173,0.0062717194347693,-0.012921641729747958,-0.8117523985461107,139.5814106464386,,,,,,,
dinov2_g,rand6,0.0,0,census,1000,1536,23.69311332702637,1.7440736293792725,,,,,,944.2398743629456,0.03524975264043352,0.0004544701932423993,0.06328250371136566,0.002518174684500992,-0.02803275107093215,200.0,0.0049751243781094535
dinov2_g,rand6,0.25,0,census,1000,1536,23.69311141967773,1.7588857412338257,,,,,,975.4803938865663,0.03571325336127708,0.00035057216553417887,0.0634499751618383,0.0023938677683861074,-0.02773672180056122,200.0,0.0049751243781094535
dinov2_g,rand6,0.5,0,census,1000,1536,23.69311332702637,1.770378351211548,,,,,,956.1386911869048,0.03693091104939712,0.0003424084616805664,0.06293263408067239,0.002704299620882471,-0.02600172303127526,200.0,0.0049751243781094535
dinov2_g,rand6,0.75,0,census,1000,1536,23.693117141723636,1.8032876253128047,,,,,,862.0194501876831,0.03588452132151649,0.0003827524869835007,0.06575486416927405,0.003150866923520716,-0.029870342847757563,200.0,0.0049751243781094535
dinov2_g,rand6,1.0,0,census,1000,1536,23.69311332702637,1.8393536806106567,,,,,,953.3427536487579,0.03660154344840811,0.00032678076638197664,0.06668855462333076,0.003209872962196786,-0.03008701117492265,200.0,0.0049751243781094535
dinov2_g,tight06,real,0,depth,1000,1536,23.693113327026367,0.6000000238418579,-0.111755731325912,-0.05579701528739058,0.0026061574081274815,-0.05595871603852142,-8.144777463365537,128.1746530532837,,,,,,,
dinov2_g,rand6_t06,0.0,0,depth,1000,1536,23.693113327026367,0.26670050621032715,-0.05630482788826063,-0.05554597096959559,0.0029450244638879962,-0.0007588569186650421,-0.06643441799136406,130.7022728919983,,,,,,,
dinov2_g,rand6_t06,0.0,1,depth,1000,1536,23.693111419677734,0.26649409532546997,-0.04930032915214809,-0.05555778452322944,0.0029551330695748008,0.006257455371081348,0.5388301172098815,121.43621468544006,,,,,,,
dinov2_g,rand6_t06,0.5,0,depth,1000,1536,23.693113327026367,0.2707229554653168,-0.11373189978028883,-0.055545972300224976,0.002945023660160902,-0.058185927480063855,-9.217923486463084,126.44903564453125,,,,,,,
dinov2_g,rand6_t06,0.5,1,depth,1000,1536,23.693113327026367,0.2726023197174072,-0.11531483708757681,-0.05554597047924158,0.0029450225022548265,-0.05976886660833523,-8.984966090486234,77.47375535964966,,,,,,,
dinov2_g,rand6_t06,1.0,0,depth,1000,1536,23.693113327026367,0.28127050399780273,-0.1855360279625229,-0.0555577865490036,0.002955132274368867,-0.1299782414135193,-10.27701358722839,75.08508133888245,,,,,,,
dinov2_g,rand6_t06,1.0,1,depth,1000,1536,23.693113327026367,0.2762501537799835,-0.18336873175297325,-0.055545972060650504,0.002945022510954924,-0.12782275969232273,-11.180861183647684,56.6098268032074,,,,,,,
