epoch,step,gstep,img_per_s,acc_leaf,loss_leaf,loss_k30,loss_k6,loss_k2,lr_enc,t
2,3400,13409,75.1,0.92578125,0.3517,0.0297,0.0067,0.0001,1e-05,1789973790.1479175
2,3450,13459,75.1,0.890625,0.5474,0.0668,0.0433,0.0306,1e-05,1789973963.3268776
2,3500,13509,75.1,0.96484375,0.1506,0.0412,0.0019,0.0017,1e-05,1789974135.5641506
2,3550,13559,75.1,0.921875,0.3057,0.1517,0.0296,0.0249,1e-05,1789974303.236436
2,3600,13609,75.1,0.9609375,0.1933,0.1232,0.0089,0.0036,1e-05,1789974471.8888042
2,3650,13659,75.1,0.90234375,0.4741,0.2636,0.0325,0.0312,1e-05,1789974648.239764
2,3700,13709,74.9,0.95703125,0.1538,0.0425,0.0113,0.0008,1e-05,1789974850.9991088
2,3750,13759,75.0,0.96875,0.087,0.0419,0.0324,0.0118,1e-05,1789975011.8714552
2,3800,13809,75.1,0.91015625,0.4927,0.0476,0.0259,0.0162,1e-05,1789975158.9729464
2,3850,13859,75.2,0.93359375,0.2983,0.0158,0.0073,0.0081,1e-05,1789975303.741204
2,3900,13909,75.4,0.95703125,0.1451,0.0155,0.0024,0.0017,1e-05,1789975447.6775472
2,3950,13959,75.5,0.9765625,0.1015,0.0597,0.0167,0.0032,1e-05,1789975588.6632771
2,4000,14009,75.6,0.9296875,0.2184,0.1875,0.0683,0.0603,1e-05,1789975740.0944932
2,4050,14059,75.7,0.9296875,0.2655,0.0943,0.0008,0.0001,1e-05,1789975896.9814577
2,4100,14109,75.8,0.9296875,0.2141,0.1305,0.0556,0.0469,1e-05,1789976050.741891
2,4150,14159,75.9,0.94921875,0.2089,0.0272,0.0034,0.0028,1e-05,1789976197.1362722
2,4200,14209,76.0,0.93359375,0.1954,0.0374,0.0004,0.0004,1e-05,1789976347.445888
2,4250,14259,76.1,0.9296875,0.3889,0.0532,0.0039,0.0028,1e-05,1789976494.3247774
2,4300,14309,76.2,0.9453125,0.2255,0.0296,0.0231,0.0035,1e-05,1789976640.8142054
2,4350,14359,76.4,0.96484375,0.1731,0.0593,0.0148,0.018,1e-05,1789976787.2503238
2,4400,14409,76.4,0.9375,0.2454,0.0323,0.0353,0.0001,1e-05,1789976938.3892672
2,4450,14459,76.5,0.90234375,0.4466,0.0325,0.0034,0.0042,1e-05,1789977100.0790434
2,4500,14509,76.6,0.96875,0.124,0.0507,0.0553,0.0211,1e-05,1789977249.6660728
2,4550,14559,76.7,0.94140625,0.2462,0.1297,0.0321,0.0305,1e-05,1789977397.495154
2,4600,14609,76.8,0.9296875,0.2636,0.1531,0.0015,0.0023,1e-05,1789977542.9782584
2,4650,14659,76.9,0.94140625,0.266,0.0719,0.006,0.0018,1e-05,1789977689.8287141
2,4700,14709,77.0,0.94140625,0.3286,0.045,0.0189,0.0163,1e-05,1789977831.2933435
2,4750,14759,77.1,0.98046875,0.082,0.047,0.0077,0.0063,1e-05,1789977976.4781601
2,4800,14809,77.2,0.9296875,0.357,0.1513,0.0317,0.0205,1e-05,1789978117.2903607
2,4850,14859,77.3,0.8984375,0.3226,0.0341,0.009,0.0008,1e-05,1789978266.8666754
2,4900,14909,77.4,0.984375,0.0523,0.047,0.033,0.011,1e-05,1789978411.86808
2,4950,14959,77.6,0.9609375,0.1083,0.0127,0.0005,0.0001,1e-05,1789978523.6121569
2,5000,15009,78.0,0.99609375,0.031,0.0141,0.0061,0.0,1e-05,1789978605.7498145
2,5003,15012,78.1,0.9765625,0.0852,0.0052,0.0016,0.0006,1e-05,1789978610.1409414
3,0,15013,58.6,0.59765625,2.4037,0.7105,0.4229,0.0249,1e-05,1789978630.8098218
3,50,15063,62.5,0.93359375,0.3571,0.0442,0.0047,0.0065,1e-05,1789978835.4126303
3,100,15113,73.7,0.921875,0.3511,0.0234,0.0003,0.0001,1e-05,1789978977.351708
3,150,15163,78.8,0.94921875,0.1445,0.0065,0.0034,0.0031,1e-05,1789979117.243292
3,200,15213,81.3,0.94921875,0.2178,0.0566,0.0002,0.0,1e-05,1789979259.6080313
3,250,15263,82.8,0.96484375,0.1541,0.0337,0.0001,0.0001,1e-05,1789979402.1649427
3,300,15313,83.3,0.9765625,0.0998,0.049,0.0312,0.0086,1e-05,1789979551.8603766
3,350,15363,83.7,0.96875,0.1008,0.0319,0.0081,0.0,1e-05,1789979699.845633
3,400,15413,83.8,0.9375,0.2401,0.0335,0.0264,0.0032,1e-05,1789979852.144552
3,450,15463,83.9,0.953125,0.1489,0.0124,0.0063,0.0009,1e-05,1789980003.1844769
3,500,15513,83.7,0.92578125,0.2862,0.0132,0.0021,0.0039,1e-05,1789980158.378024
3,550,15563,83.6,0.96875,0.0965,0.0051,0.0002,0.0003,1e-05,1789980314.3743658
3,600,15613,84.1,0.9375,0.268,0.0033,0.0021,0.0007,1e-05,1789980455.202101
3,650,15663,84.2,0.9453125,0.2521,0.011,0.0135,0.0079,1e-05,1789980604.9277864
3,700,15713,84.3,0.9609375,0.1903,0.022,0.0112,0.0001,1e-05,1789980755.2817805
3,750,15763,84.5,0.94140625,0.1528,0.0213,0.0022,0.0015,1e-05,1789980902.1731133
3,800,15813,84.5,0.91796875,0.2458,0.0454,0.0246,0.0261,1e-05,1789981053.9124255
3,850,15863,84.7,0.9453125,0.2104,0.036,0.0004,0.0002,1e-05,1789981197.9617038
3,900,15913,84.8,0.95703125,0.1274,0.0082,0.0002,0.0001,1e-05,1789981347.315828
3,950,15963,84.8,0.98046875,0.1041,0.0023,0.0004,0.0002,1e-05,1789981496.4707367
3,1000,16013,84.9,0.9296875,0.454,0.0269,0.0011,0.0012,1e-05,1789981645.623571
3,1050,16063,84.8,0.94921875,0.1606,0.0458,0.0043,0.0045,1e-05,1789981797.759264
3,1100,16113,84.9,0.93359375,0.166,0.0477,0.0005,0.0004,1e-05,1789981945.151836
3,1150,16163,84.7,0.96484375,0.101,0.0227,0.0113,0.01,1e-05,1789982105.8731635
3,1200,16213,84.7,0.92578125,0.4006,0.1356,0.0064,0.0053,1e-05,1789982258.0711884
3,1250,16263,84.6,0.98046875,0.0592,0.0046,0.0001,0.0001,1e-05,1789982410.3292067
3,1300,16313,84.4,0.93359375,0.3031,0.0136,0.0017,0.001,1e-05,1789982572.8091598
3,1350,16363,84.4,0.94921875,0.1823,0.0614,0.0705,0.0725,1e-05,1789982722.4360044
3,1400,16413,84.4,0.9453125,0.2451,0.0533,0.0004,0.0004,1e-05,1789982875.0950663
3,1450,16463,84.4,0.95703125,0.1672,0.0186,0.0,0.0,1e-05,1789983025.8402452
3,1500,16513,84.4,0.953125,0.2025,0.0696,0.0092,0.0084,1e-05,1789983177.7101755
3,1550,16563,84.4,0.953125,0.1808,0.069,0.0246,0.0174,1e-05,1789983328.2401767
3,1600,16613,84.0,0.953125,0.212,0.2045,0.0095,0.0002,1e-05,1789983508.49312
3,1650,16663,83.5,0.9609375,0.0969,0.0302,0.0001,0.0001,1e-05,1789983686.0415435
3,1700,16713,83.6,0.953125,0.175,0.051,0.0025,0.002,1e-05,1789983836.0398586
3,1750,16763,83.7,0.984375,0.1038,0.0224,0.0104,0.0087,1e-05,1789983984.17287
3,1800,16813,83.8,0.95703125,0.1591,0.0459,0.0156,0.0003,1e-05,1789984131.127913
3,1850,16863,83.9,0.93359375,0.3488,0.1229,0.0814,0.0003,1e-05,1789984276.4588416
3,1900,16913,84.0,0.91796875,0.2402,0.0684,0.0069,0.0001,1e-05,1789984420.2749352
3,1950,16963,84.1,0.96484375,0.134,0.0269,0.0009,0.0007,1e-05,1789984564.7776842
3,2000,17013,84.2,0.94921875,0.3326,0.0203,0.0003,0.0001,1e-05,1789984708.0982003
3,2050,17063,84.3,0.94140625,0.1893,0.0069,0.0005,0.0002,1e-05,1789984851.418542
3,2100,17113,84.5,0.9609375,0.1659,0.0232,0.0002,0.0003,1e-05,1789984995.2547805
3,2150,17163,84.5,0.984375,0.054,0.0107,0.0206,0.0001,1e-05,1789985141.6139915
3,2200,17213,84.6,0.9375,0.2835,0.0731,0.0091,0.0069,1e-05,1789985288.501283
3,2250,17263,84.7,0.96484375,0.1523,0.0383,0.0018,0.0004,1e-05,1789985433.5471327
3,2300,17313,84.7,0.953125,0.2009,0.0528,0.0039,0.0032,1e-05,1789985579.0497763
3,2350,17363,84.8,0.9609375,0.1172,0.0672,0.0003,0.0002,1e-05,1789985725.0244088
3,2400,17413,84.8,0.95703125,0.1851,0.0135,0.0017,0.0018,1e-05,1789985872.2315266
3,2450,17463,84.9,0.94921875,0.1688,0.0596,0.0269,0.0285,1e-05,1789986020.1569612
3,2500,17513,84.9,0.94140625,0.246,0.0534,0.0042,0.0051,1e-05,1789986170.4647393
3,2550,17563,84.9,0.98046875,0.0822,0.0334,0.004,0.0003,1e-05,1789986316.427212
3,2600,17613,85.0,0.94921875,0.1793,0.1139,0.0003,0.0003,1e-05,1789986462.0960658
3,2650,17663,85.0,0.97265625,0.1506,0.0315,0.0007,0.0006,1e-05,1789986607.5713608
3,2700,17713,85.1,0.9375,0.1753,0.016,0.0001,0.0001,1e-05,1789986755.1633463
3,2750,17763,85.2,0.94921875,0.2234,0.0632,0.0101,0.011,1e-05,1789986896.905062
3,2800,17813,85.2,0.9453125,0.2907,0.2201,0.0002,0.0002,1e-05,1789987038.6783588
3,2850,17863,85.3,0.921875,0.2909,0.0951,0.002,0.0015,1e-05,1789987186.2633972
3,2900,17913,85.3,0.95703125,0.2428,0.0068,0.0002,0.0002,1e-05,1789987330.3888686
3,2950,17963,85.3,0.97265625,0.0831,0.0167,0.019,0.0189,1e-05,1789987486.2365255
3,3000,18013,85.0,0.96875,0.1537,0.0124,0.0005,0.0006,1e-05,1789987661.1834717
3,3050,18063,85.0,0.9609375,0.1337,0.0746,0.0769,0.018,1e-05,1789987812.1469686
3,3100,18113,85.1,0.94140625,0.2543,0.0475,0.0224,0.0144,1e-05,1789987958.0813966
3,3150,18163,84.9,0.953125,0.1972,0.0476,0.0003,0.0,1e-05,1789988123.0776303
3,3200,18213,85.0,0.9453125,0.1886,0.0383,0.0002,0.0,1e-05,1789988265.98655
3,3250,18263,85.1,0.94921875,0.1715,0.0377,0.0003,0.0003,1e-05,1789988408.682217
3,3300,18313,85.1,0.97265625,0.1317,0.0531,0.0005,0.0005,1e-05,1789988552.3275676
3,3350,18363,85.2,0.99609375,0.0122,0.0132,0.0019,0.0009,1e-05,1789988701.0325522
3,3400,18413,85.2,0.9140625,0.4032,0.0381,0.002,0.003,1e-05,1789988848.3332782
3,3450,18463,85.2,0.9375,0.1881,0.0345,0.0089,0.0156,1e-05,1789988992.9499936
3,3500,18513,85.2,0.9609375,0.1313,0.0585,0.0025,0.0006,1e-05,1789989141.7132852
3,3550,18563,85.3,0.9609375,0.1095,0.007,0.0017,0.0021,1e-05,1789989285.9650738
3,3600,18613,85.3,0.93359375,0.2952,0.0174,0.0091,0.0125,1e-05,1789989431.1653664
3,3650,18663,85.3,0.93359375,0.1943,0.0258,0.0039,0.0004,1e-05,1789989577.6181881
3,3700,18713,85.3,0.9453125,0.2351,0.0815,0.017,0.0144,1e-05,1789989734.4223714
3,3750,18763,85.3,0.984375,0.0485,0.0217,0.0054,0.0074,1e-05,1789989887.3712533
3,3800,18813,85.2,0.93359375,0.2971,0.1493,0.0003,0.0002,1e-05,1789990041.9700024
3,3850,18863,85.3,0.95703125,0.1637,0.0892,0.0079,0.0042,1e-05,1789990187.7174778
3,3900,18913,85.3,0.96875,0.1464,0.0393,0.0029,0.0034,1e-05,1789990329.6921334
3,3950,18963,85.4,0.94921875,0.1866,0.0384,0.0279,0.0403,1e-05,1789990475.1544824
3,4000,19013,85.4,0.953125,0.2468,0.0491,0.0003,0.0001,1e-05,1789990621.9570704
3,4050,19063,85.4,0.984375,0.0541,0.0765,0.0178,0.0281,1e-05,1789990769.2848048
3,4100,19113,85.4,0.96484375,0.195,0.0087,0.0022,0.0003,1e-05,1789990921.8797479
3,4150,19163,85.3,0.98828125,0.0632,0.0473,0.0265,0.0154,1e-05,1789991080.6028907
3,4200,19213,85.3,0.9609375,0.175,0.0107,0.0015,0.0005,1e-05,1789991230.6144025
3,4250,19263,85.3,0.9609375,0.1059,0.0079,0.0048,0.0022,1e-05,1789991377.5355053
3,4300,19313,85.4,0.96484375,0.1279,0.0165,0.0032,0.0042,1e-05,1789991518.063744
3,4350,19363,85.5,0.96484375,0.1383,0.0167,0.0014,0.0016,1e-05,1789991657.192909
3,4400,19413,85.5,0.96875,0.1519,0.1212,0.1061,0.0001,1e-05,1789991802.6000452
3,4450,19463,85.5,0.93359375,0.3526,0.0148,0.0011,0.0001,1e-05,1789991952.0634499
3,4500,19513,85.4,0.95703125,0.1953,0.0797,0.007,0.0001,1e-05,1789992114.7536368
3,4550,19563,85.4,0.94921875,0.1927,0.0652,0.027,0.0012,1e-05,1789992269.8975646
3,4600,19613,85.4,0.91796875,0.5686,0.0802,0.0459,0.0005,1e-05,1789992425.9199648
3,4650,19663,85.4,0.9375,0.2412,0.0549,0.0365,0.0001,1e-05,1789992570.532702
3,4700,19713,85.2,0.95703125,0.1488,0.0422,0.0273,0.0056,1e-05,1789992749.7786767
3,4750,19763,85.1,0.96875,0.1476,0.0235,0.0029,0.0024,1e-05,1789992912.7377
3,4800,19813,85.2,0.90625,0.3631,0.0743,0.0392,0.026,1e-05,1789993060.0638514
3,4850,19863,85.2,0.91796875,0.3471,0.1102,0.1669,0.0027,1e-05,1789993205.9509344
3,4900,19913,85.2,0.9765625,0.0864,0.0687,0.0366,0.0067,1e-05,1789993347.5955389
3,4950,19963,85.5,0.9765625,0.0732,0.0588,0.0203,0.0,1e-05,1789993452.0228684
3,5000,20013,85.9,0.9921875,0.0405,0.048,0.0516,0.0,1e-05,1789993529.1914568
3,5003,20016,85.9,0.98046875,0.0787,0.0112,0.0068,0.0,1e-05,1789993533.4481864
4,0,20017,49.6,0.44921875,2.5886,0.5203,0.112,0.1355,1e-05,1789993555.5314033
4,50,20067,61.8,0.9375,0.1781,0.0279,0.0016,0.0005,1e-05,1789993761.5002415
4,100,20117,70.3,0.9375,0.2642,0.01,0.0021,0.0001,1e-05,1789993918.2611625
4,150,20167,74.1,0.94921875,0.2181,0.1108,0.0702,0.0007,1e-05,1789994071.7424583
4,200,20217,77.6,0.94140625,0.1377,0.0199,0.019,0.0001,1e-05,1789994213.655116
4,250,20267,79.5,0.94921875,0.2253,0.1128,0.0707,0.0007,1e-05,1789994358.778372
4,300,20317,80.7,0.96875,0.1197,0.0153,0.0002,0.0001,1e-05,1789994505.2341518
4,350,20367,81.3,0.98828125,0.0552,0.0104,0.0008,0.0017,1e-05,1789994655.9027996
4,400,20417,81.6,0.9765625,0.1127,0.0297,0.001,0.0001,1e-05,1789994808.5317223
4,450,20467,82.1,0.94921875,0.206,0.0449,0.003,0.0002,1e-05,1789994956.3510005
4,500,20517,82.8,0.96875,0.1066,0.0136,0.0002,0.0001,1e-05,1789995100.1563213
4,550,20567,83.2,0.9609375,0.1183,0.0214,0.0001,0.0,1e-05,1789995245.5905082
4,600,20617,83.5,0.9140625,0.4067,0.0331,0.0001,0.0001,1e-05,1789995392.3011377
4,650,20667,83.7,0.953125,0.1442,0.0018,0.0011,0.0,1e-05,1789995540.6507254
4,700,20717,83.9,0.94921875,0.1713,0.0355,0.0029,0.0035,1e-05,1789995688.5936306
4,750,20767,84.1,0.95703125,0.1023,0.0041,0.0002,0.0001,1e-05,1789995836.619384
4,800,20817,84.4,0.90625,0.4368,0.0356,0.0024,0.002,1e-05,1789995978.6400213
4,850,20867,84.6,0.94921875,0.2686,0.0538,0.0001,0.0001,1e-05,1789996125.8282187
4,900,20917,84.8,0.98046875,0.059,0.0111,0.0006,0.0004,1e-05,1789996270.4656284
4,950,20967,84.8,0.98046875,0.0633,0.0378,0.0081,0.0013,1e-05,1789996421.8509634
4,1000,21017,84.7,0.953125,0.1437,0.0263,0.0071,0.0001,1e-05,1789996575.5226889
4,1050,21067,84.8,0.9765625,0.0825,0.0777,0.0061,0.0,1e-05,1789996724.2498128
4,1100,21117,84.9,0.93359375,0.1949,0.053,0.0006,0.0002,1e-05,1789996870.7842133
4,1150,21167,85.1,0.984375,0.0815,0.0646,0.0,0.0001,1e-05,1789997014.2364104
4,1200,21217,85.2,0.98046875,0.0899,0.0026,0.002,0.0001,1e-05,1789997157.9707394
4,1250,21267,85.1,0.98828125,0.0286,0.016,0.0021,0.0081,1e-05,1789997313.21052
4,1300,21317,85.1,0.9765625,0.0965,0.04,0.0147,0.0,1e-05,1789997462.8169131
4,1350,21367,85.2,0.984375,0.0665,0.0118,0.0003,0.0,1e-05,1789997609.6451614
4,1400,21417,85.3,0.9453125,0.3015,0.0109,0.0008,0.0003,1e-05,1789997756.9216151
4,1450,21467,85.4,0.9453125,0.1442,0.011,0.0002,0.0001,1e-05,1789997899.2777097
4,1500,21517,85.6,0.92578125,0.2027,0.0403,0.0113,0.017,1e-05,1789998040.149744
4,1550,21567,85.8,0.9609375,0.1268,0.0057,0.0019,0.0028,1e-05,1789998179.4479048
4,1600,21617,86.0,0.89453125,0.4685,0.0544,0.0001,0.0,1e-05,1789998315.1574419
4,1650,21667,86.2,0.92578125,0.3542,0.2449,0.3913,0.0002,1e-05,1789998450.9678636
4,1700,21717,86.3,0.94921875,0.1485,0.0312,0.0067,0.0008,1e-05,1789998594.4503024
4,1750,21767,86.4,0.96875,0.0981,0.0152,0.0004,0.0,1e-05,1789998740.1826801
4,1800,21817,86.4,0.9609375,0.1389,0.012,0.0028,0.0001,1e-05,1789998887.7193422
4,1850,21867,86.5,0.98046875,0.0721,0.032,0.0006,0.0006,1e-05,1789999029.6176493
4,1900,21917,86.5,0.953125,0.1719,0.0494,0.0002,0.0002,1e-05,1789999174.407643
4,1950,21967,86.6,0.9765625,0.0845,0.0012,0.0,0.0,1e-05,1789999319.5979114
4,2000,22017,86.6,0.91796875,0.3631,0.0599,0.0002,0.0001,1e-05,1789999462.6858318
4,2050,22067,86.8,0.921875,0.3633,0.0419,0.0234,0.0282,1e-05,1789999601.9106164
4,2100,22117,86.9,0.95703125,0.1482,0.039,0.0001,0.0,1e-05,1789999737.8184521
4,2150,22167,86.9,0.96875,0.0982,0.0129,0.0022,0.0027,1e-05,1789999889.4178097
4,2200,22217,86.7,0.9453125,0.4047,0.0329,0.0001,0.0001,1e-05,1790000045.8253973
4,2250,22267,86.6,0.96875,0.2026,0.1108,0.0006,0.0,1e-05,1790000207.4544322
4,2300,22317,86.5,0.98828125,0.0544,0.0718,0.02,0.0219,1e-05,1790000362.7913601
4,2350,22367,86.5,0.97265625,0.0751,0.0047,0.0011,0.0006,1e-05,1790000508.7682729
4,2400,22417,86.5,0.96875,0.1415,0.0167,0.0036,0.0072,1e-05,1790000654.0059645
4,2450,22467,86.6,0.984375,0.0511,0.0036,0.0017,0.0021,1e-05,1790000799.4974654
4,2500,22517,86.6,0.984375,0.0525,0.0238,0.0007,0.0007,1e-05,1790000943.2154708
4,2550,22567,86.6,0.97265625,0.1114,0.0063,0.0002,0.0001,1e-05,1790001089.501613
4,2600,22617,86.6,0.953125,0.1933,0.0796,0.0072,0.0016,1e-05,1790001235.9181437
4,2650,22667,86.6,0.94140625,0.1859,0.1355,0.0004,0.0,1e-05,1790001384.5989568
4,2700,22717,86.7,0.9609375,0.1016,0.0233,0.0004,0.0001,1e-05,1790001529.7420943
4,2750,22767,86.7,0.96484375,0.0964,0.0302,0.0076,0.0233,1e-05,1790001672.638206
4,2800,22817,86.7,0.921875,0.3609,0.015,0.0041,0.0036,1e-05,1790001817.5310779
4,2850,22867,86.7,0.96484375,0.0917,0.0129,0.0043,0.0039,1e-05,1790001968.876331
4,2900,22917,86.7,0.93359375,0.1974,0.0386,0.0001,0.0001,1e-05,1790002117.6617618
4,2950,22967,86.7,0.98046875,0.0854,0.0098,0.0084,0.0044,1e-05,1790002259.9123645
4,3000,23017,86.8,0.9453125,0.2308,0.0257,0.0004,0.0015,1e-05,1790002404.0532854
4,3050,23067,86.8,0.9375,0.3464,0.1378,0.008,0.0001,1e-05,1790002551.5484445
4,3100,23117,86.8,0.97265625,0.1026,0.067,0.0188,0.0003,1e-05,1790002699.9197352
4,3150,23167,86.8,0.98828125,0.0813,0.0887,0.0472,0.0005,1e-05,1790002845.2319336
4,3200,23217,86.8,0.921875,0.5081,0.4436,0.0687,0.0001,1e-05,1790002986.8262198
4,3250,23267,86.9,0.96484375,0.1065,0.0086,0.0032,0.0,1e-05,1790003132.9039106
4,3300,23317,86.8,0.9375,0.2633,0.353,0.2236,0.2787,1e-05,1790003282.3785892
4,3350,23367,86.8,0.99609375,0.0251,0.0031,0.0003,0.0001,1e-05,1790003428.8840704
4,3400,23417,86.8,0.96484375,0.093,0.0465,0.0118,0.0094,1e-05,1790003581.9291613
4,3450,23467,86.8,0.9609375,0.1387,0.062,0.0105,0.0111,1e-05,1790003725.9953108
4,3500,23517,86.9,0.96875,0.1312,0.0478,0.0145,0.0001,1e-05,1790003868.1875548
4,3550,23567,86.9,0.984375,0.045,0.0304,0.0348,0.0331,1e-05,1790004010.88373
4,3600,23617,86.9,0.96484375,0.1357,0.0557,0.0006,0.0007,1e-05,1790004155.0769823
4,3650,23667,86.9,0.953125,0.2151,0.0167,0.0008,0.0004,1e-05,1790004301.1491718
4,3700,23717,87.0,0.9296875,0.251,0.148,0.0019,0.0016,1e-05,1790004445.4830732
4,3750,23767,87.0,0.91796875,0.2368,0.0677,0.0093,0.0002,1e-05,1790004588.4192595
4,3800,23817,87.0,0.9453125,0.1653,0.0531,0.0085,0.0074,1e-05,1790004739.9198337
4,3850,23867,86.8,0.93359375,0.4147,0.4433,0.0066,0.0001,1e-05,1790004912.1592212
4,3900,23917,86.7,0.96875,0.1073,0.1038,0.0592,0.0462,1e-05,1790005066.126148
4,3950,23967,86.7,0.94921875,0.1346,0.0719,0.0002,0.0001,1e-05,1790005213.9605002
4,4000,24017,86.7,0.93359375,0.3208,0.0589,0.0369,0.0005,1e-05,1790005361.2662342
4,4050,24067,86.7,0.95703125,0.221,0.0568,0.0185,0.0184,1e-05,1790005511.1948285
4,4100,24117,86.7,0.953125,0.1131,0.0143,0.0034,0.009,1e-05,1790005659.7865353
4,4150,24167,86.7,0.984375,0.0577,0.0104,0.0001,0.0001,1e-05,1790005810.0554698
4,4200,24217,86.7,0.95703125,0.178,0.0512,0.0052,0.0071,1e-05,1790005958.9634922
4,4250,24267,86.4,0.9765625,0.1238,0.0247,0.0001,0.0001,1e-05,1790006147.9841268
4,4300,24317,86.3,0.953125,0.2107,0.1835,0.0133,0.0106,1e-05,1790006308.2759194
4,4350,24367,86.3,0.96875,0.1398,0.0345,0.0001,0.0001,1e-05,1790006452.4197557
4,4400,24417,86.4,0.8984375,0.4604,0.058,0.0005,0.0006,1e-05,1790006597.8190856
4,4450,24467,86.4,0.92578125,0.3989,0.0411,0.0031,0.0012,1e-05,1790006745.1081958
4,4500,24517,86.4,0.9609375,0.1613,0.0066,0.0012,0.0014,1e-05,1790006891.489268
4,4550,24567,86.4,0.9609375,0.1478,0.0273,0.0045,0.006,1e-05,1790007035.0416512
4,4600,24617,86.4,0.94140625,0.1977,0.0058,0.0022,0.001,1e-05,1790007177.47124
4,4650,24667,86.5,0.98046875,0.0909,0.0631,0.0002,0.0001,1e-05,1790007322.9569132
4,4700,24717,86.5,0.96484375,0.1811,0.0595,0.0099,0.0002,1e-05,1790007465.0853984
4,4750,24767,86.5,0.96875,0.0813,0.0709,0.0033,0.0009,1e-05,1790007618.3039165
4,4800,24817,86.4,0.92578125,0.3523,0.1212,0.0393,0.0175,1e-05,1790007768.9049096
4,4850,24867,86.4,0.95703125,0.1648,0.1741,0.045,0.0001,1e-05,1790007916.2914045
4,4900,24917,86.5,0.9921875,0.0447,0.015,0.0234,0.0026,1e-05,1790008059.84452
4,4950,24967,86.7,0.98828125,0.0449,0.0434,0.0008,0.0,1e-05,1790008163.755184
4,5000,25017,87.1,0.9921875,0.0175,0.0007,0.0002,0.0,1e-05,1790008241.4828117
4,5003,25020,87.2,0.9921875,0.0244,0.0099,0.0033,0.0004,1e-05,1790008245.4169075
