level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
hier2,20,0.1,iso,1000,3,-0.07233564038330714,-0.07290761409127564,0.0005719737079684928,0.03835709146712407,33.90280318260193
hier2,20,0.1,iso,1000,4,-0.07659282321793738,-0.07345958904834328,-0.0031332341695941013,-0.20799324783915213,33.044265508651726
hier2,20,0.1,aniso,100,0,-0.079343549952404,-0.08287023473069695,0.003526684778292946,0.24194094840335176,17.332467079162598
hier2,20,0.1,aniso,100,1,-0.0831331036282271,-0.07969459270694157,-0.0034385109212855397,-0.2080678547132056,17.321973085403442
hier2,20,0.1,aniso,100,2,-0.07781320808478248,-0.0825678780820262,0.004754669997243721,0.2774977132989443,15.691973209381105
hier2,20,0.1,aniso,100,3,-0.07958506705584599,-0.08093658315090291,0.0013515160950569036,0.07308617016280182,13.446178674697876
hier2,20,0.1,aniso,100,4,-0.0847959827654186,-0.0834662318536122,-0.0013297509118063988,-0.07744779383287352,14.22873067855835
hier2,20,0.1,aniso,1000,0,-0.06898280183528717,-0.07258404802844985,0.003601246193162697,0.22456209554709552,35.99723744392396
hier2,20,0.1,aniso,1000,1,-0.07440531530126804,-0.07458328670084156,0.00017797139957352606,0.011628478729908442,40.45957541465759
hier2,20,0.1,aniso,1000,2,-0.0722498387097479,-0.07369631529264478,0.0014464765828968718,0.08781088730509587,43.91518497467041
hier2,20,0.1,aniso,1000,3,-0.07520354184449067,-0.07330180448016856,-0.0019017373643221288,-0.1150039461608476,45.722439765930176
hier2,20,0.1,aniso,1000,4,-0.07781070554257788,-0.07351283298521909,-0.004297872557358778,-0.2935949380023429,45.858981370925896
hier2,20,0.3,iso,100,0,-0.07465605663507249,-0.0776103586301473,0.002954301995074807,0.18671115883646536,9.618656396865843
hier2,20,0.3,iso,100,1,-0.07252753491805694,-0.07426023084708841,0.0017326959290314694,0.1021344099830926,9.858553171157835
hier2,20,0.3,iso,100,2,-0.06947370058597638,-0.07820553515887264,0.008731834572896266,0.550316647013497,9.990248680114746
hier2,20,0.3,iso,100,3,-0.07359112627486528,-0.07538735068625378,0.0017962244113885054,0.1039701244345027,10.116361141204834
hier2,20,0.3,iso,100,4,-0.07868397087075803,-0.07909999428872418,0.00041602341796614933,0.027409599722235098,9.086032390594482
hier2,20,0.3,iso,1000,0,-0.06492178465531873,-0.06507873249510003,0.00015694783978131843,0.013200196060365751,35.01367807388306
hier2,20,0.3,iso,1000,1,-0.06779897482095354,-0.06783992451521502,4.0949694261480096e-05,0.002836716776785973,29.228271007537842
hier2,20,0.3,iso,1000,2,-0.06465675685684699,-0.0676944538388437,0.0030376969819966987,0.2212716748583968,23.422523736953732
hier2,20,0.3,iso,1000,3,-0.06799348818786596,-0.06629988242846863,-0.0016936057593973375,-0.12463407450647332,24.70546913146973
hier2,20,0.3,iso,1000,4,-0.07091096563500679,-0.0673429245012468,-0.003568041133759983,-0.262804439135324,26.41145992279053
hier2,20,0.3,aniso,100,0,-0.07264528186622349,-0.07689024362894688,0.00424496176272339,0.2863145082349176,13.7767174243927
hier2,20,0.3,aniso,100,1,-0.07583594551000751,-0.07505020240250591,-0.0007857431075015964,-0.0556952752696099,13.20362901687622
hier2,20,0.3,aniso,100,2,-0.07177826615609932,-0.07720195444066535,0.0054236882845660325,0.3409238216568121,13.691766023635864
hier2,20,0.3,aniso,100,3,-0.07294893961594746,-0.07538059885522001,0.002431659239272549,0.14260690064316756,16.450445413589478
