level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
star,6,0.3,aniso,1000,4,-0.10600870687018155,-0.09474196983166083,-0.011266737038520713,-0.32837891460286855,76.95582556724548
star,6,0.6,iso,100,0,-0.09898262736792462,-0.05751609636744881,-0.041466531000475815,-1.4709951697467059,20.6834135055542
star,6,0.6,iso,100,1,-0.10387132925401983,-0.05840002267778843,-0.0454713065762314,-1.5456742570827893,24.512190103530884
star,6,0.6,iso,100,2,-0.10158226964764139,-0.055870190703049584,-0.045712078944591804,-1.4848553730134657,20.47292447090149
star,6,0.6,iso,100,3,-0.09148206506554422,-0.057634093562494104,-0.03384797150305012,-1.1572602323096186,19.429345846176147
star,6,0.6,iso,100,4,-0.09209618419422852,-0.05851142575635826,-0.03358475843787026,-1.2137034938177236,19.640401363372803
star,6,0.6,iso,1000,0,-0.08639524425647137,-0.08349255445199226,-0.0029026898044791083,-0.11219063603816866,56.264488697052
star,6,0.6,iso,1000,1,-0.09855316840037587,-0.08468185610969031,-0.013871312290685556,-0.4963514267820026,63.58199119567871
star,6,0.6,iso,1000,2,-0.09970703302860709,-0.08397917303868724,-0.01572785998991985,-0.5634041407672099,75.66151022911072
star,6,0.6,iso,1000,3,-0.08796817421498529,-0.0842564864522057,-0.0037116877627795947,-0.13381859156493628,78.52795886993408
star,6,0.6,iso,1000,4,-0.09113286627297881,-0.08333398128123333,-0.007798884991745483,-0.28588747828794775,80.65479850769043
star,6,0.6,aniso,100,0,-0.02369819396979747,-0.020226456087863106,-0.003471737881934365,-0.16346772229692647,24.562119722366333
star,6,0.6,aniso,100,1,-0.03517842472000782,-0.025080531565523985,-0.010097893154483832,-0.42132277011674496,24.4593288898468
star,6,0.6,aniso,100,2,-0.018466198864514255,-0.01949973964562645,0.0010335407811121952,0.04319905700898708,23.39646005630493
star,6,0.6,aniso,100,3,-0.037446866226870074,-0.022161308956603117,-0.015285557270266956,-0.6164689296775836,23.105480194091797
star,6,0.6,aniso,100,4,-0.013692938460649146,-0.015448672371544753,0.0017557339108956078,0.10712486747249829,23.140689849853516
star,6,0.6,aniso,1000,0,-0.010080655894638524,-0.010880402682655721,0.0007997467880171971,0.05048000270216611,79.87949252128601
star,6,0.6,aniso,1000,1,-0.011823337878348383,-0.01097412194915701,-0.0008492159291913735,-0.05133170405858259,80.53446364402771
star,6,0.6,aniso,1000,2,-0.00782067662827296,-0.011211749396609483,0.003391072768336523,0.22418383684209917,81.02894473075867
star,6,0.6,aniso,1000,3,-0.005822304256748373,-0.006429089789562722,0.0006067855328143494,0.05234534205217501,79.44207096099854
star,6,0.6,aniso,1000,4,-0.008732138466665845,-0.009663415694491783,0.0009312772278259381,0.05242809830712611,81.01743054389954
hier2,6,0.1,iso,100,0,-0.16407799566651704,-0.05970133989596087,-0.10437665577055617,-12.955367190631417,23.96897864341736
hier2,6,0.1,iso,100,1,-0.18088613211488364,-0.05998596236530861,-0.12090016974957503,-14.320896916990339,23.925381660461426
hier2,6,0.1,iso,100,2,-0.17961517071851082,-0.06009588389560183,-0.119519286822909,-13.58310948120412,22.47046709060669
hier2,6,0.1,iso,100,3,-0.17629374175327336,-0.06015314292361359,-0.11614059882965977,-12.842337987183901,22.365845680236816
hier2,6,0.1,iso,100,4,-0.16239621125690584,-0.05912391104510526,-0.10327230021180059,-12.96899727316834,22.29221200942993
hier2,6,0.1,iso,1000,0,-0.1646392982835484,-0.0589054423473631,-0.1057338559361853,-12.813786050768789,67.15822672843933
hier2,6,0.1,iso,1000,1,-0.176486878794719,-0.05898023474843532,-0.11750664404628368,-14.017021014202317,63.84671425819397
hier2,6,0.1,iso,1000,2,-0.1772257453115707,-0.058871325526099624,-0.11835441978547108,-14.565871492573105,78.24136638641357
