model_a,model_b,knn_R_raw,knn_R_null_mean,knn_R_null_sd,knn_R_tau95,knn_R_p,knn_R_cal,knn_R_nullcentered,knn_H_raw,knn_H_null_mean,knn_H_null_sd,knn_H_tau95,knn_H_p,knn_H_cal,knn_H_nullcentered,cka_R_raw,cka_R_null_mean,cka_R_null_sd,cka_R_tau95,cka_R_p,cka_R_cal,cka_R_nullcentered,cka_H_raw,cka_H_null_mean,cka_H_null_sd,cka_H_tau95,cka_H_p,cka_H_cal,cka_H_nullcentered,time_s
dinov2_s,dinov2_l,0.3637,0.009644999999999999,0.005757038514923411,0.0207,0.004975124378109453,0.3502501786990708,0.354055,0.46159999999999995,0.0090315,0.01167906935741356,0.027700000000000002,0.004975124378109453,0.4462614419417875,0.45256849999999993,0.5789249408703027,0.2533937751264124,0.0012882125185469915,0.25559579511253205,0.004975124378109453,0.43434621088236397,0.32553116574389024,0.5883460378347899,0.2553392652021354,0.001023182771962214,0.2571228124792662,0.004975124378109453,0.44586538787244584,0.3330067726326545,14.525555610656738
dinov2_s,dinov2_g,0.3563,0.009850000000000001,0.006518169425791,0.020999999999999998,0.004975124378109453,0.3424923391215526,0.34645,0.4408,0.0094815,0.013100757880182957,0.028399999999999998,0.004975124378109453,0.4244545080279951,0.43131850000000005,0.6188067599112398,0.26414378164266383,0.001398124712488003,0.2664821801542846,0.004975124378109453,0.4803217730021357,0.35466297826857596,0.6266500950959822,0.2668757269047075,0.0011264225871816483,0.268835240747994,0.004975124378109453,0.4893765048441871,0.35977436819127473,20.990835189819336
dinov2_s,clip_b,0.475,0.0099175,0.0012206118203918893,0.011899999999999999,0.004975124378109453,0.46867725938670174,0.46508249999999995,0.3589,0.010243,0.002653934407478071,0.0152,0.004975124378109453,0.34900487408610886,0.348657,0.4062472065886188,0.05835118968180027,0.0013053363894029353,0.06072697774710945,0.004975124378109453,0.3678592067009045,0.34789601690681854,0.41294225990860495,0.05817504969176142,0.0012982457134358275,0.06051510624204536,0.004975124378109453,0.3751280685917634,0.35476721021684354,8.268753290176392
dinov2_s,clip_l,0.4848,0.009989999999999999,0.0013136316609702724,0.012199999999999999,0.004975124378109453,0.4784369305527435,0.47481,0.3816,0.010301,0.0037228884609214804,0.0153,0.004975124378109453,0.3719914694830913,0.371299,0.44665824945069404,0.07227259683146361,0.0012710490099940742,0.07450868302315057,0.004975124378109453,0.4021102733229129,0.3743856526192304,0.4522373440434396,0.07248698280542874,0.0012686645331983144,0.07465409831344245,0.004975124378109453,0.4080455157815093,0.37975036123801087,12.811846017837524
dinov2_s,siglip_b,0.5073000000000001,0.009944000000000001,0.0013091345102124326,0.012,0.004975124378109453,0.5013157894736843,0.4973560000000001,0.392,0.0102105,0.0030665712196565943,0.0144,0.004975124378109453,0.3831168831168831,0.3817895,0.45205821079045255,0.07027729443006164,0.0013084968877676453,0.07243197307599994,0.004975124378109453,0.40927050814091626,0.3817809163603909,0.45794516072422414,0.07048280222157988,0.001303591609699792,0.07263053491121438,0.004975124378109453,0.4154920345324504,0.38746235850264427,11.263619899749756
dinov2_b,dinov2_l,0.7045,0.00975,0.015260857408554119,0.0502,0.004975124378109453,0.6888818698673405,0.69475,0.7881,0.0093215,0.020264727574491142,0.07339999999999999,0.004975124378109453,0.771314483056335,0.7787785,0.6877164149690028,0.35236490014894,0.0017989304100668433,0.35521255232069493,0.004975124378109453,0.5156798009096538,0.3353515148200628,0.6912342948022852,0.35405538143931614,0.0012636083976098876,0.35607805767812284,0.004975124378109453,0.5204920272100741,0.337178913362969,22.301907062530518
dinov2_b,dinov2_g,0.6378,0.0104635,0.017123815082066965,0.053500000000000006,0.004975124378109453,0.6173269941891179,0.6273365000000001,0.6655,0.010285000000000002,0.0215982987185956,0.0731,0.004975124378109453,0.6391196461322689,0.655215,0.7281648738998309,0.36733417948595615,0.001919387398293633,0.37027250886647745,0.004975124378109453,0.5683289519235372,0.3608306944138747,0.7320450928633614,0.37008262613547127,0.00137045667045331,0.37209955102182146,0.004975124378109453,0.5732525632483648,0.3619624667278901,35.44805884361267
dinov2_b,clip_b,0.2496,0.0101695,0.0019734467844498053,0.014499999999999999,0.004975124378109453,0.2385591070522577,0.2394305,0.1837,0.010607499999999999,0.003682580719246877,0.0179,0.004975124378109453,0.16882191222889728,0.1730925,0.3598707281655476,0.08116567785063285,0.0011535900590979428,0.08312180088171066,0.004975124378109453,0.30183826766736405,0.27870505031491477,0.3683195330529948,0.08070579967681642,0.0011281640977632008,0.08273254804336662,0.004975124378109453,0.3113453817645436,0.2876137333761784,16.630972862243652
dinov2_b,clip_l,0.2782,0.010245500000000001,0.0022401049306901926,0.014499999999999999,0.004975124378109453,0.26757990867579906,0.2679545,0.2193,0.010790500000000001,0.005607161586335494,0.020200000000000003,0.004975124378109453,0.20320473566033884,0.2085095,0.3979785849184566,0.10047974767424842,0.0011556009291818505,0.10233260931302017,0.004975124378109453,0.3293491316189844,0.2974988372442082,0.4063421426216369,0.10051086491141208,0.0011330145009362843,0.10235921333720593,0.004975124378109453,0.33864652074753,0.30583127771022484,18.436436653137207
dinov2_b,siglip_b,0.28450000000000003,0.0102875,0.0019488158368171033,0.0137,0.004975124378109453,0.27456149244651734,0.2742125,0.21949999999999997,0.010715500000000003,0.004181270724836155,0.0172,0.004975124378109453,0.20584045584045582,0.20878449999999998,0.39875965334783453,0.0977598431240442,0.0011641595778648015,0.09968609273722552,0.004975124378109453,0.3321880937282006,0.3009998102237903,0.4073555611139208,0.097773669721043,0.0011410331182058109,0.09961690004631049,0.004975124378109453,0.34178635858829265,0.3095818913928778,21.632931232452393
dinov2_l,dinov2_g,0.7131000000000001,0.010630000000000002,0.019778786666781414,0.0631,0.004975124378109453,0.6937773508378696,0.70247,0.7302,0.010313,0.023250089555130922,0.0785,0.004975124378109453,0.7072164948453608,0.7198869999999999,0.7566901565408153,0.4125043365886462,0.002323523866643065,0.41634268441063055,0.004975124378109453,0.5831289406293253,0.34418581995216907,0.7582575619777521,0.41640867127210285,0.0015568659911408113,0.41885081336985336,0.004975124378109453,0.5840268840019956,0.3418488907056492,49.85433888435364
dinov2_l,clip_b,0.1775,0.010202,0.0020704176259220366,0.0144,0.004975124378109453,0.16548295454545453,0.167298,0.1397,0.0106475,0.003970265582296712,0.018,0.004975124378109453,0.12393075356415478,0.1290525,0.3801877724201786,0.09119135756924884,0.0010814066121942513,0.09304461847542374,0.004975124378109453,0.31660119096715894,0.28899641485092975,0.3918725852933294,0.09084851053559753,0.0010647145470629984,0.09269535500856918,0.004975124378109453,0.3297428619331998,0.30102407475773185,23.16471219062805
dinov2_l,clip_l,0.20350000000000001,0.010280500000000001,0.002520123979960482,0.014299999999999998,0.004975124378109453,0.19194481079435935,0.19321950000000002,0.17450000000000002,0.0109225,0.006329562429802222,0.020399999999999998,0.004975124378109453,0.15730910575745202,0.16357750000000001,0.41469955073919323,0.11287713240647922,0.001078385337829188,0.11483296772054453,0.004975124378109453,0.3387683590592403,0.301822418332714,0.4263250011685879,0.1131283478214272,0.0010633412178254343,0.11494483963743675,0.004975124378109453,0.3518200621570232,0.31319665334716074,27.426732778549194
dinov2_l,siglip_b,0.20259999999999997,0.010387999999999998,0.002128900440468538,0.014199999999999999,0.004975124378109453,0.1911138161898965,0.19221199999999997,0.1691,0.010868500000000001,0.00463240256428432,0.016900000000000002,0.004975124378109453,0.15481639711117892,0.1582315,0.41132427885104716,0.1098150858331287,0.0010525300232117922,0.11149962932508183,0.004975124378109453,0.3374502244700405,0.30150919301791845,0.42301567960823994,0.11004037036110653,0.0010361501648906033,0.11180085898873748,0.004975124378109453,0.3503885629355233,0.3129753092471334,31.19298553466797
dinov2_g,clip_b,0.1806,0.010282,0.0020974442452206077,0.014199999999999999,0.004975124378109453,0.16879691621018464,0.17031800000000002,0.1456,0.010589,0.0037942801437222877,0.0165,0.004975124378109453,0.13126588713777324,0.13501100000000002,0.3669119030579526,0.09504342380473442,0.0009546823394337777,0.09669937355769527,0.004975124378109453,0.2991390923357411,0.2718684792532182,0.37723736083287135,0.0949346505093111,0.0009486395448298025,0.09648933144822852,0.004975124378109453,0.31073017636266664,0.28230271032356025,31.5813148021698
dinov2_g,clip_l,0.2069,0.010342,0.002608709032082795,0.0149,0.004975124378109453,0.1949040706527256,0.196558,0.18460000000000001,0.010924,0.00607467136237048,0.0206,0.004975124378109453,0.1674494588523586,0.17367600000000002,0.40828216800759937,0.11764804891904147,0.0009759384959360014,0.11945949717495424,0.004975124378109453,0.32800611659090395,0.2906341190885579,0.4184909977261527,0.1182227087261676,0.0009561316974010604,0.11988445202749576,0.004975124378109453,0.33928107097590526,0.30026828899998514,41.84061336517334
dinov2_g,siglip_b,0.2052,0.010441,0.0022272679706459497,0.014099999999999998,0.004975124378109453,0.19383304594786488,0.194759,0.1755,0.010876000000000002,0.004470306724493888,0.0171,0.004975124378109453,0.16115576355682162,0.164624,0.40251972048009826,0.11442204160547637,0.0010131440792902242,0.11616178469819709,0.004975124378109453,0.32399361198035426,0.2880976788746219,0.4128223549240012,0.11496611601398982,0.0009889801878787518,0.11657116476310428,0.004975124378109453,0.335342450171955,0.2978562389100114,37.54107975959778
clip_b,clip_l,0.7482,0.009892000000000001,0.001156557011393306,0.0117,0.004975124378109453,0.7452190630375392,0.738308,0.7106,0.009913499999999999,0.001166736525785927,0.012,0.004975124378109453,0.707085020242915,0.7006865,0.969742075049645,0.026048644746789976,0.0013869950573877558,0.028636359914548843,0.004975124378109453,0.9688500539842183,0.943693430302855,0.9714888772314106,0.025823399766409932,0.001385311226761597,0.02836967393547326,0.004975124378109453,0.9706564091262257,0.9456654774650007,15.904966115951538
clip_b,siglip_b,0.7144,0.0098585,0.0012110578249102649,0.012,0.004975124378109453,0.7109311740890688,0.7045415,0.6725,0.0098215,0.0011828709432316394,0.012,0.004975124378109453,0.6685222672064777,0.6626785,0.9530680073803599,0.025335338794526336,0.0013807955269769644,0.028011424551173038,0.004975124378109453,0.951715489456274,0.9277326685858336,0.9560080666430875,0.025115292146313726,0.001385074452215238,0.027810795524835504,0.004975124378109453,0.9547496175081871,0.9308927744967738,14.405004262924194
clip_l,siglip_b,0.7569,0.009919,0.0012489348225407017,0.0121,0.004975124378109453,0.7539224617876303,0.746981,0.7222999999999999,0.009857,0.001272496458219395,0.0124,0.004975124378109453,0.7188132847306601,0.7124429999999999,0.9499954545633347,0.03135288990907585,0.0014003204434329425,0.0339963627122278,0.004975124378109453,0.9482356551192064,0.9186425646542589,0.9517415055437498,0.031275261625966395,0.0013945881483163212,0.03385213952340178,0.004975124378109453,0.9500506118882834,0.9204662439177834,17.50328803062439
