model,seed,s,K,excessB_real,excessB_star,excessB_star_sd,depth_excess,z_depth,delta,delta_sd,time_s
dinov2_l,3,0.25,30,-0.005055224582325268,0.0010455729690781554,0.0052502843659413025,-0.006100797551403424,-0.5715166941122956,0.06987155282790902,0.008112399051524262,205.52256155014038
dinov2_l,3,0.5,30,-0.0105827203763703,0.0012541716304723977,0.00509925278531924,-0.011836892006842698,-1.1836841779058425,0.06913622829206115,0.005700466336025338,220.1647391319275
dinov2_l,3,0.75,30,-0.017817175283026135,0.001201043674784527,0.004728689735526102,-0.01901821895781066,-2.043792875742862,0.07012725242979898,0.004885416118004914,196.71439027786255
dinov2_l,3,1.0,30,-0.015340213311979989,0.001218325107098145,0.004439250403280831,-0.016558538419078134,-1.6832498383924772,0.07601122722668355,0.0057131069660340695,212.91365218162537
dinov2_l,4,0.0,30,0.0005807756288112864,0.0008274995848356434,0.004633929381669758,-0.000246723956024357,-0.028611121290890804,0.07174237717698313,0.0060248198439992445,221.60208678245544
dinov2_l,4,0.25,30,-0.001231674739519864,0.0009454896359281581,0.004597694187948052,-0.002177164375448022,-0.25412651142128734,0.07142389275912434,0.005810875851478409,217.2487337589264
dinov2_l,4,0.5,30,-0.010313276754886844,0.0010035338627335049,0.004574834537891838,-0.011316810617620349,-1.3379630470224313,0.0688360995470806,0.005553702483133752,224.14505863189697
dinov2_l,4,0.75,30,-0.012040197344931919,0.0012304988590240429,0.0046071884989887,-0.013270696203955962,-1.4915741477529345,0.07503105742039107,0.004497638697337301,237.43562388420105
dinov2_l,4,1.0,30,-0.011480630892152177,0.0012889254441570172,0.004704384660837943,-0.012769556336309194,-1.354692929490122,0.07885807658330049,0.004724795680174817,227.43142461776733
dinov2_g,0,0.0,30,-0.0012728915886748848,-0.0007320915603875142,0.007056639137400482,-0.0005408000282873706,-0.04006953943086473,0.07744877592303914,0.01097602257886725,280.11193346977234
dinov2_g,0,0.25,30,-0.0010502880657786012,-0.0008207471299982686,0.007207760500090392,-0.00022954093578033265,-0.01732536108030321,0.0770222767735907,0.010731965778811192,261.6750416755676
dinov2_g,0,0.5,30,-0.007606206297711263,-0.0005993368266358518,0.0073571228016928725,-0.007006869471075411,-0.5716900464993229,0.07321257203601203,0.009403209848572416,247.0509102344513
dinov2_g,0,0.75,30,-0.014994316478655567,-0.0003251177573671285,0.007505512690039902,-0.014669198721288438,-1.5946367084815116,0.07375376974923273,0.0041117606082585806,264.18502831459045
dinov2_g,0,1.0,30,-0.018174906771294103,-0.0003811160443708106,0.007496028855892244,-0.017793790726923293,-2.01787521708311,0.07558899410274882,0.0029876509182610806,242.762051820755
dinov2_g,1,0.0,30,0.000321896131631097,0.0008343721807837462,0.006430016630473598,-0.0005124760491526492,-0.037151127478366006,0.07888542295730287,0.011660292475763964,241.62731909751892
dinov2_g,1,0.25,30,-2.5127975104705103e-05,0.0006728601823271313,0.00670389526639157,-0.0006979881574318364,-0.049462186681869975,0.07843360501872905,0.01203032984294831,219.16862726211548
dinov2_g,1,0.5,30,-0.009025356935462539,0.0004886611038205882,0.00677600862352696,-0.009514018039283128,-0.7293729122109038,0.07302607543629676,0.010921996689773473,232.05873775482178
dinov2_g,1,0.75,30,-0.014149477992486045,0.00028697915887474916,0.006633620466651398,-0.014436457151360795,-1.7012820898513406,0.07548076092557666,0.003838757243311847,227.2928285598755
dinov2_g,1,1.0,30,-0.015647277126398657,0.00016410972179173173,0.006719264484471837,-0.01581138684819039,-1.6617220289247085,0.07809310768305461,0.00455992365932152,243.1555609703064
dinov2_g,2,0.0,30,0.0001021147548946888,-0.000837058064192013,0.007018396940906114,0.0009391728190867018,0.0748105981772365,0.079594908070611,0.009804825798542648,241.69704294204712
dinov2_g,2,0.25,30,-0.0013444148994050942,-0.0005876180106710718,0.006938573779942345,-0.0007567968887340224,-0.06238454467029686,0.07685732984943905,0.009661618323368107,238.95867466926575
dinov2_g,2,0.5,30,-0.0070889594815219115,-0.00012655871596071734,0.0071263629782302275,-0.006962400765561194,-0.5916493638156903,0.07394363664314155,0.008998303167104727,233.75514268875122
dinov2_g,2,0.75,30,-0.014370355325234549,-0.00015956930333533849,0.007319599323897429,-0.014210786021899211,-1.3944516805712357,0.07544813600639737,0.004579866879137894,192.32126808166504
dinov2_g,2,1.0,30,-0.01722940305208999,-0.0003884300213325614,0.007424650489452296,-0.016840973030757427,-1.510579113751563,0.07680671713459483,0.00556027850710024,198.42640376091003
