model,kind,a,b,ari_cut,coph_corr,triplet_agree
clip_b,boot_pair,5,28,0.9034830144666807,0.9379782778807076,0.9306
clip_b,boot_pair,5,29,0.8636437851158247,0.9338340234757517,0.9156
clip_b,boot_pair,6,7,0.8822961124419896,0.9585094999943895,0.9467
clip_b,boot_pair,6,8,0.9118412462231928,0.9491903092517585,0.9372
clip_b,boot_pair,6,9,0.8611590458918746,0.9231268381549578,0.892
clip_b,boot_pair,6,10,0.8795768571434516,0.9407030602024735,0.9252
clip_b,boot_pair,6,11,0.8559690614638348,0.9340888497310328,0.9119
clip_b,boot_pair,6,12,0.8315513982501138,0.9539716363627347,0.9536
clip_b,boot_pair,6,13,0.8702130340767462,0.9331533093547437,0.9304
clip_b,boot_pair,6,14,0.9032356259736769,0.9405059621748981,0.9337
clip_b,boot_pair,6,15,0.8956775185566238,0.9283892699260003,0.9208
clip_b,boot_pair,6,16,0.8667394880376242,0.957019936544284,0.9547
clip_b,boot_pair,6,17,0.8687971089249977,0.949677701003232,0.952
clip_b,boot_pair,6,18,0.8261927648695718,0.9487569710069373,0.9347
clip_b,boot_pair,6,19,0.8664564542491766,0.9358022243893452,0.9175
clip_b,boot_pair,6,20,0.9114331459172885,0.947661750834789,0.9455
clip_b,boot_pair,6,21,0.9064847685623894,0.920164546444395,0.9075
clip_b,boot_pair,6,22,0.917459079428197,0.9635847352197705,0.9574
clip_b,boot_pair,6,23,0.8360219485032703,0.9332491778681362,0.9202
clip_b,boot_pair,6,24,0.8521196834114008,0.93460468966656,0.9437
clip_b,boot_pair,6,25,0.9157383246118628,0.9329825635066353,0.9087
clip_b,boot_pair,6,26,0.8689934555331151,0.9450926676018816,0.9395
clip_b,boot_pair,6,27,0.878897356533774,0.9557039771645268,0.9534
clip_b,boot_pair,6,28,0.8632646322857097,0.9397692539510876,0.9301
clip_b,boot_pair,6,29,0.9257807536964111,0.9327168718150751,0.9174
clip_b,boot_pair,7,8,0.8762355722993586,0.9633146583284545,0.9558
clip_b,boot_pair,7,9,0.8089677205678937,0.9344697998268261,0.9065
clip_b,boot_pair,7,10,0.8572443223295583,0.934427282272487,0.92
clip_b,boot_pair,7,11,0.918858911314464,0.950439480475257,0.9444
clip_b,boot_pair,7,12,0.8691927563210592,0.964665508235303,0.9482
clip_b,boot_pair,7,13,0.8598570500707381,0.9529408917607562,0.9482
clip_b,boot_pair,7,14,0.8444822444275577,0.9392317294518745,0.9449
clip_b,boot_pair,7,15,0.8816058537586279,0.9515435062596407,0.9489
clip_b,boot_pair,7,16,0.9108401771472672,0.9480138969159739,0.9379
clip_b,boot_pair,7,17,0.9241524461549735,0.9636171360064447,0.9574
clip_b,boot_pair,7,18,0.876949323737621,0.952532886284333,0.9472
clip_b,boot_pair,7,19,0.9180076773627256,0.9494747888194566,0.9362
clip_b,boot_pair,7,20,0.8565755508840437,0.9536896190252223,0.9569
clip_b,boot_pair,7,21,0.8848520242531922,0.9361788415347632,0.9149
clip_b,boot_pair,7,22,0.8802908937531946,0.9554050683448393,0.939
clip_b,boot_pair,7,23,0.8924044511583508,0.9502179919938397,0.9406
clip_b,boot_pair,7,24,0.8300397302167285,0.95078896429014,0.9437
clip_b,boot_pair,7,25,0.8688726176073902,0.9417944353249185,0.9284
clip_b,boot_pair,7,26,0.9344738020561867,0.9596273793449119,0.958
clip_b,boot_pair,7,27,0.9260161936825103,0.9547399896716505,0.9397
clip_b,boot_pair,7,28,0.9106066020878995,0.953094690798842,0.9444
clip_b,boot_pair,7,29,0.8891924576031677,0.9482344780889598,0.9303
clip_b,boot_pair,8,9,0.8337202280590612,0.9206641265062614,0.8993
clip_b,boot_pair,8,10,0.8689016359433742,0.9261288225305132,0.9183
clip_b,boot_pair,8,11,0.8656339141312579,0.9406072815566245,0.923
clip_b,boot_pair,8,12,0.8138877131268402,0.956353032831958,0.9483
clip_b,boot_pair,8,13,0.8914269008222753,0.9508543662372404,0.9482
clip_b,boot_pair,8,14,0.8920280345932705,0.938888469446803,0.9457
clip_b,boot_pair,8,15,0.9158377451995018,0.9451360683030777,0.9483
clip_b,boot_pair,8,16,0.8791419856346626,0.9489169211691451,0.9479
clip_b,boot_pair,8,17,0.8881249047961324,0.9749848384321297,0.9615
clip_b,boot_pair,8,18,0.8113960697879367,0.9451437686878278,0.947
clip_b,boot_pair,8,19,0.8783969753682748,0.9509451735729284,0.9456
clip_b,boot_pair,8,20,0.8983428366632276,0.9541937477150767,0.9529
clip_b,boot_pair,8,21,0.9012352758031368,0.9288085789776598,0.9196
clip_b,boot_pair,8,22,0.9040906297580886,0.9523370384932643,0.9426
clip_b,boot_pair,8,23,0.8565885307667649,0.9547504990697508,0.9466
clip_b,boot_pair,8,24,0.8791543653980828,0.9538540299877777,0.9496
clip_b,boot_pair,8,25,0.8946049580421804,0.936510834945555,0.9245
