model,transform,star,dec_seed,excessB_real,excessB_star,star_sd,depth,z,r_star,p_star,time_s
dinov2_b,deradial,aniso_haarhubs,-1,-0.014547623105681445,0.001109337641973873,0.0048861235647418315,-0.015656960747655317,-1.1943246762003126,0,0.09090909090909091,317.05852484703064
dinov2_b,deradial,aniso_decoupled,0,0.00778132116288556,0.002014880579149568,0.005601398105705837,0.005766440583735992,0.44687801003088506,8,0.8181818181818182,374.74816823005676
dinov2_b,deradial,aniso_decoupled,1,0.004256880957981032,0.0016751707196306532,0.004498423086818201,0.0025817102383503794,0.21921240537270262,7,0.7272727272727273,432.8770682811737
dinov2_b,deradial,aniso_decoupled,2,0.0077791227921943235,0.00021787627773787733,0.004374965244368908,0.007561246514456446,0.6759578794457353,10,1.0,355.2260010242462
dinov2_b,deradial,aniso_decoupled,3,0.005802509440441667,0.0005086816141822034,0.004859013476022926,0.005293827826259463,0.45924729111943396,7,0.7272727272727273,356.9135241508484
dinov2_b,deradial,aniso_decoupled,4,0.0074641419892499394,0.0009019915407030524,0.005402394687390792,0.006562150448546887,0.538330722278464,8,0.8181818181818182,358.56962180137634
dinov2_b,deradial,aniso_decoupled,5,0.006153157182038932,0.0009491835058210565,0.0042641533878830604,0.005203973676217876,0.4570247820336972,9,0.9090909090909091,330.7670998573303
dinov2_b,deradial,aniso_decoupled,6,0.006487653289115575,0.0004681805781999032,0.004339679154589391,0.0060194727109156715,0.5015951765530889,9,0.9090909090909091,353.1042604446411
dinov2_b,deradial,aniso_decoupled,7,0.006131864944245169,-0.00020010571998782534,0.006074227825237496,0.006331970664232994,0.5251268889412166,8,0.8181818181818182,321.45703744888306
dinov2_b,deradial,aniso_decoupled,8,0.006336211092611788,0.0003005287802320164,0.004440718970109809,0.006035682312379771,0.5146630797416722,10,1.0,322.30039954185486
dinov2_b,deradial,aniso_decoupled,9,0.0040575088753362215,0.0014596374448381036,0.0049116410777835596,0.002597871430498118,0.22477295786041007,6,0.6363636363636364,357.498836517334
dinov2_l,l2norm,aniso,-1,-0.009661732488865371,-0.0006893065316113695,0.0056562983265904965,-0.008972425957254001,-0.45938667751351187,0,0.09090909090909091,361.55450797080994
dinov2_l,l2norm,aniso_haarhubs,-1,-0.009661732488865371,-0.0001797587498112721,0.0036967547941629065,-0.009481973739054099,-0.49757549032188536,0,0.09090909090909091,389.1118812561035
dinov2_l,l2norm,aniso_decoupled,0,0.012683559244067291,0.0008684132765008304,0.0054746373870870075,0.01181514596756646,0.6993702132437988,10,1.0,371.82168340682983
dinov2_l,l2norm,aniso_decoupled,1,0.012486419580798339,-0.0017054055178842647,0.004611930768974874,0.014191825098682604,0.9279679963967091,10,1.0,378.9161944389343
dinov2_l,l2norm,aniso_decoupled,2,0.013050350319751644,0.0006053994434120815,0.005466186838478086,0.012444950876339563,0.7463214019951653,10,1.0,360.77138113975525
dinov2_l,l2norm,aniso_decoupled,3,0.014853235671946713,-0.0009131091521383542,0.006003964004400117,0.015766344824085066,0.9720148281041167,10,1.0,386.77457094192505
dinov2_l,l2norm,aniso_decoupled,4,0.014133286178116877,6.118198807117392e-05,0.0052991650210887364,0.014072104190045703,0.9869256572357357,10,1.0,381.64295387268066
dinov2_l,l2norm,aniso_decoupled,5,0.014042340628353467,-0.00014682527720433352,0.0045095864247790855,0.0141891659055578,0.7934621769957894,10,1.0,442.9912965297699
dinov2_l,l2norm,aniso_decoupled,6,0.015317898539161434,-9.376885077901075e-06,0.004587323384425885,0.015327275424239336,0.9503726564272587,10,1.0,348.0770924091339
dinov2_l,l2norm,aniso_decoupled,7,0.015888745235211,0.0004068828798589469,0.005342941351650388,0.015481862355352052,0.974224021542624,10,1.0,389.74866461753845
dinov2_l,l2norm,aniso_decoupled,8,0.012175941404090881,-0.001529790317713571,0.004228829610792085,0.013705731721804452,0.896094779261953,10,1.0,361.7154462337494
dinov2_l,l2norm,aniso_decoupled,9,0.01530134136390117,-0.0001853358016634596,0.006081217913967727,0.015486677165564629,0.9300133836031547,10,1.0,344.136513710022
