model,frame,partition,s,seed,kind,n,d,hub_rms,ratio,excessB_real,excessB_star,excessB_star_sd,depth,z,time_s,delta_999,delta_sd,null_mean,null_sd,excess,r_above,p_left
i21k_b,wn30,rand6,0.5,1,depth,1000,768,33.244384765625,1.348957061767578,0.0008777277171567178,-7.955983147373002e-06,0.0024683874423214692,0.0008856837003040908,0.06638080201697642,102.13117861747742,,,,,,,
i21k_b,wn30,rand6,0.5,2,depth,1000,768,33.24438095092773,1.3666051626205444,0.004244350981381735,-7.953806231875139e-06,0.002468391751855827,0.004252304787613609,0.3610849478310232,114.03488421440123,,,,,,,
i21k_b,wn30,rand6,0.5,3,depth,1000,768,33.244384765625,1.3445417881011963,0.008133248924977465,-7.951192275026942e-06,0.002468387041156869,0.008141200117252492,0.6339729137854405,120.44759464263916,,,,,,,
i21k_b,wn30,rand6,0.5,4,depth,1000,768,33.24438095092773,1.3364530801773071,0.0014786520277822455,-3.9738456424076585e-06,0.002653395455914989,0.0014826258734246536,0.11639632893888993,111.28161191940308,,,,,,,
i21k_b,wn30,rand6,0.75,0,depth,1000,768,33.24437713623047,1.3596221208572388,0.01495197158239736,-7.951401387011613e-06,0.0024683856144508787,0.014959922983784372,0.9446056565798217,108.28191590309143,,,,,,,
i21k_b,wn30,rand6,0.75,1,depth,1000,768,33.24438095092773,1.3731582164764404,0.015431949912258559,-7.951446471732292e-06,0.002468387233280279,0.015439901358730291,1.0285296034357934,111.83212947845459,,,,,,,
i21k_b,wn30,rand6,0.75,2,depth,1000,768,33.24437713623047,1.391690015792847,0.01545289950823686,-7.95150275972184e-06,0.0024683833724279424,0.015460851010996585,1.1250237017973048,121.3849413394928,,,,,,,
i21k_b,wn30,rand6,0.75,3,depth,1000,768,33.24438095092773,1.3702722787857056,0.016757169190905724,-3.973917384830771e-06,0.0026533960457916853,0.016761143108290556,1.1511434170284711,113.32534790039062,,,,,,,
i21k_b,wn30,rand6,0.75,4,depth,1000,768,33.24438095092773,1.3884637355804443,0.017757688376547245,-7.9530439321171e-06,0.002468390081681929,0.017765641420479362,1.319328144838685,113.88695311546326,,,,,,,
i21k_b,wn30,rand6,1.0,0,depth,1000,768,33.244384765625,1.4032407999038696,0.0058634471838759075,-7.954004575791428e-06,0.002468389501733378,0.0058714011884517,0.3842835524936859,111.86796641349792,,,,,,,
i21k_b,wn30,rand6,1.0,1,depth,1000,768,33.244384765625,1.3861604928970337,0.004783144904168146,-3.975430249628099e-06,0.0026533967824561647,0.004787120334417775,0.3440185776967353,118.1458625793457,,,,,,,
i21k_b,wn30,rand6,1.0,2,depth,1000,768,33.24437713623047,1.4042117595672607,0.005922382942261439,-7.95045808337641e-06,0.002468387207318237,0.005930333400344816,0.4061151797267564,117.27328515052795,,,,,,,
i21k_b,wn30,rand6,1.0,3,depth,1000,768,33.24437713623047,1.3863906860351562,0.005197967466096742,-7.948650683674284e-06,0.00246838666029806,0.0052059161167804175,0.3480046031365416,117.12766003608705,,,,,,,
i21k_b,wn30,rand6,1.0,4,depth,1000,768,33.24437713623047,1.3966492414474487,0.005580936060613689,-3.974067082783417e-06,0.0026533964419031514,0.0055849101276964725,0.3643930931961297,120.54164981842041,,,,,,,
i21k_b,wn30,rand6_t06,0.0,0,depth,1000,768,33.24438095092773,0.4119144976139069,-0.034356582207740335,-0.0245038146363298,0.005384864881823599,-0.009852767571410542,-0.8008125901248315,111.42300820350648,,,,,,,
i21k_b,wn30,rand6_t06,0.0,1,depth,1000,768,33.24437713623047,0.4040948152542114,-0.038487828192692704,-0.0245930282058554,0.0052964379355274725,-0.013894799986837306,-1.2598831442084741,110.84138774871826,,,,,,,
