model,dataset,b,n_classes,n_per_class,delta,delta_sd,null_mean,null_sd,excess,r_above,n_rep,time_s
dinov1_b,dtd,15,47,80,0.09413466933404427,0.00023257886558093345,0.12054500897474994,0.00534416534147829,-0.026410339640705674,200,200,221.46742963790894
dinov1_b,dtd,16,47,80,0.09455555449275485,0.00031878115746692093,0.11955808304075281,0.0053474192151713226,-0.025002528547997963,200,200,218.82365489006042
dinov1_b,dtd,17,47,80,0.09294532358852187,0.00035389614158479226,0.121114010676886,0.005416449720271812,-0.028168687088364133,200,200,218.12522983551025
dinov1_b,dtd,18,47,80,0.0934730936967797,0.0003620909336260782,0.12081134569692109,0.005352425001902619,-0.027338252000141394,200,200,226.60587072372437
dinov1_b,dtd,19,47,80,0.09445911283136066,0.0002679575448142565,0.12016086137546517,0.005407078529427131,-0.025701748544104508,200,200,218.22317457199097
dinov1_b,dtd,20,47,80,0.09189915014002034,0.0004169353331109446,0.12145649221213146,0.005466492032327478,-0.029557342072111123,200,200,217.26859831809998
dinov1_b,dtd,21,47,80,0.09167023333004784,0.00022661033172106457,0.12054049748714785,0.005443358876019022,-0.028870264157100006,200,200,226.8278865814209
dinov1_b,dtd,22,47,80,0.08908296407323996,0.0002654116194335626,0.12086955168275494,0.005355953722610324,-0.031786587609514985,200,200,218.9642128944397
dinov1_b,dtd,23,47,80,0.09117588706162125,0.00026796216178040787,0.12214631866552228,0.0053564311101645685,-0.030970431603901033,200,200,221.1052794456482
dinov1_b,dtd,24,47,80,0.09390651867738634,0.00024017277017610196,0.11971408405730884,0.005475874445050077,-0.0258075653799225,200,200,220.862291097641
dinov1_b,dtd,25,47,80,0.09591531326482214,0.000288886398003368,0.1206439217797786,0.0054149649651394575,-0.024728608514956466,200,200,222.57030081748962
dinov1_b,dtd,26,47,80,0.09764827676761383,0.00023276617440837907,0.12096945409496607,0.0054360772767865495,-0.02332117732735224,200,200,216.426775932312
dinov1_b,dtd,27,47,80,0.0977994055002577,0.0005352341684221863,0.12003349449147571,0.005335376197200572,-0.02223408899121801,200,200,222.26768970489502
dinov1_b,dtd,28,47,80,0.0969589356952689,0.0003485129647189134,0.11956982329670725,0.005430197882499126,-0.022610887601438354,200,200,200.88280272483826
dinov1_b,dtd,29,47,80,0.09542405401776982,0.00023324375017256198,0.12078309429959408,0.005316422624619687,-0.025359040281824258,200,200,134.96494126319885
