model,dataset,b,n_classes,n_per_class,delta,delta_sd,null_mean,null_sd,excess,r_above,n_rep,time_s
siglip_b,dtd,16,47,80,0.09563948978006556,0.00017681534873555875,0.11781353733682715,0.005372362942349819,-0.022174047556761584,200,200,227.29762649536133
siglip_b,dtd,17,47,80,0.09740856197928394,0.00014769818759469006,0.11796426503168375,0.005433497711550858,-0.020555703052399815,200,200,223.25165152549744
siglip_b,dtd,18,47,80,0.09507184683647601,0.0002004873633842009,0.11945192290741613,0.005379841469898949,-0.024380076070940115,200,200,222.76526355743408
siglip_b,dtd,19,47,80,0.09598402736479492,0.00026625187631944356,0.1186133705118841,0.005480187822915935,-0.022629343147089184,200,200,223.37259817123413
siglip_b,dtd,20,47,80,0.09556969075262725,0.0001576434495046658,0.1193588175378477,0.005456160339005564,-0.023789126785220452,200,200,216.12991046905518
siglip_b,dtd,21,47,80,0.09554857158216681,0.0003018857914146311,0.1192487390316154,0.0054286300942899554,-0.023700167449448584,200,200,223.5483160018921
siglip_b,dtd,22,47,80,0.09431040323453821,0.00029967592757212605,0.11965712552230545,0.00536555571912319,-0.025346722287767243,200,200,219.11513924598694
siglip_b,dtd,23,47,80,0.0939983846982895,0.00022196701085434357,0.11907107380193115,0.005386010623074861,-0.025072689103641646,200,200,218.4110288619995
siglip_b,dtd,24,47,80,0.09421809256349008,0.0005037489346010738,0.11831186345426666,0.0055045639105489146,-0.024093770890776578,200,200,216.57245635986328
siglip_b,dtd,25,47,80,0.0964486539002788,0.0003569103580862262,0.11890935604934821,0.00542887854092506,-0.02246070214906941,200,200,225.51950669288635
siglip_b,dtd,26,47,80,0.09572377415127377,0.00028535310100107926,0.119362241987761,0.005480418850326406,-0.023638467836487237,200,200,221.7808005809784
siglip_b,dtd,27,47,80,0.09432713847166402,0.0003047205583351821,0.11798456284212136,0.005406531812519396,-0.02365742437045734,200,200,220.5559651851654
siglip_b,dtd,28,47,80,0.09519623277229776,0.00041481167734614555,0.11785910398177725,0.005465528282243842,-0.02266287120947949,200,200,215.17127084732056
siglip_b,dtd,29,47,80,0.09453751928633888,0.00017985655236866287,0.11876302735252814,0.005444445288236252,-0.024225508066189255,200,200,134.88569688796997
