model,dataset,b,n_classes,n_per_class,delta,delta_sd,null_mean,null_sd,excess,r_above,n_rep,time_s
dinov2_b,dtd,18,47,80,0.07493157916761756,0.0002567113965515368,0.11115183846854915,0.003934313395584403,-0.03622025930093159,200,200,210.74939560890198
dinov2_b,dtd,19,47,80,0.07628073559090395,0.00030675344716309284,0.10989713133162259,0.003930706451976434,-0.03361639574071863,200,200,217.09493589401245
dinov2_b,dtd,20,47,80,0.0778829953429109,0.00019793510621587618,0.11155389755954039,0.004083007319910104,-0.03367090221662948,200,200,221.29275846481323
dinov2_b,dtd,21,47,80,0.07656065467738418,0.0005110474738095593,0.11144541272611953,0.003937967809724404,-0.03488475804873535,200,200,228.11569023132324
dinov2_b,dtd,22,47,80,0.0748909574776802,0.00037169449394176487,0.11129941518821082,0.0038982453794575247,-0.036408457710530626,200,200,222.3369164466858
dinov2_b,dtd,23,47,80,0.0766101754183356,0.00024013715635862046,0.11091662651012646,0.003843547968556696,-0.034306451091790854,200,200,214.22556519508362
dinov2_b,dtd,24,47,80,0.07391413444536932,0.0003194308832174678,0.10933832026481692,0.003999214995056035,-0.035424185819447604,200,200,222.3052430152893
dinov2_b,dtd,25,47,80,0.07610909921010525,0.0003889582508887794,0.1097455491103841,0.0038677489423086663,-0.03363644990027885,200,200,226.4879925251007
dinov2_b,dtd,26,47,80,0.07380848690210053,0.0003018830295033401,0.11040381349357963,0.003978400536191859,-0.0365953265914791,200,200,226.69487071037292
dinov2_b,dtd,27,47,80,0.07648572182511666,0.00045652906590630283,0.1098035039924437,0.003958996366487771,-0.03331778216732703,200,200,217.25678181648254
dinov2_b,dtd,28,47,80,0.07856183671849883,0.000400351713366486,0.10962651462430047,0.003962847555523164,-0.03106467790580164,200,200,200.10542130470276
dinov2_b,dtd,29,47,80,0.07481747144543244,0.0003995147227596041,0.10948761532313143,0.003851405300076045,-0.034670143877699,200,200,117.1580662727356
