model,dataset,b,n_classes,n_per_class,delta,delta_sd,null_mean,null_sd,excess,r_above,n_rep,time_s
i21k_l,dtd,18,47,80,0.0749939470970676,0.0002561350135217652,0.10779820607138622,0.004384675341596739,-0.03280425897431863,200,200,212.39369201660156
i21k_l,dtd,19,47,80,0.07637231980570405,0.00012781642708060607,0.10556144139051639,0.004326119604191395,-0.029189121584812336,200,200,225.5379500389099
i21k_l,dtd,20,47,80,0.07398281833354514,6.868858312481176e-05,0.10701742588811534,0.004413074119360895,-0.0330346075545702,200,200,215.20853114128113
i21k_l,dtd,21,47,80,0.07566238799818789,0.00024781060773652506,0.10697886926224438,0.004352340301183202,-0.03131648126405649,200,200,215.54561758041382
i21k_l,dtd,22,47,80,0.07613611161677367,0.0002879300033927119,0.10715699597252062,0.004347240928168738,-0.031020884355746958,200,200,212.70217180252075
i21k_l,dtd,23,47,80,0.07449596505300002,0.00015780863947437268,0.10711061742111098,0.004356277243908637,-0.032614652368110966,200,200,214.20973944664001
i21k_l,dtd,24,47,80,0.07388148181596557,0.00037055284227252805,0.10543269887421218,0.0043749763186627785,-0.03155121705824661,200,200,214.78156733512878
i21k_l,dtd,25,47,80,0.07515659927454432,0.00029199908506380456,0.10626858222411587,0.004341547414592723,-0.031111982949571543,200,200,217.18612623214722
i21k_l,dtd,26,47,80,0.07789387227590583,0.00028675441492572655,0.10732422140850544,0.004490212356124089,-0.029430349132599606,200,200,214.96713638305664
i21k_l,dtd,27,47,80,0.07783906918216112,0.00030806456354503934,0.10609199072222494,0.004335528797933725,-0.028252921540063827,200,200,219.75616240501404
i21k_l,dtd,28,47,80,0.07850393884670678,0.00037347696388069924,0.10515454175694895,0.004351459595298284,-0.02665060291024217,200,200,206.7157621383667
i21k_l,dtd,29,47,80,0.07591152956767863,0.00018943463308784808,0.1059293150656095,0.004300616654641736,-0.03001778549793087,200,200,148.73749089241028
